dataset,elec,z,t,p,q,elec_idx
Talia,Fpz,0.44526666666666664,1.7882008657334372,0.09539909032642466,0.6487138142196877,32
Talia,Fp2,0.31105333333333335,1.0731966909962276,0.30133358324005904,0.7776322411892141,33
Talia,AF8,0.27362000000000003,0.9513525456291968,0.3575619325439466,0.7776322411892141,34
Talia,AF4,0.16373333333333334,0.5298402110054499,0.6045243811276199,0.8564095399307948,35
Talia,AFz,0.26544666666666666,0.889950071313122,0.3885299760161552,0.7776322411892141,36
Talia,Fz,0.47464,1.8801131748338986,0.08106302611503145,0.6487138142196877,37
Talia,F2,0.3087133333333334,1.080138926372362,0.2983373461081032,0.7776322411892141,38
Talia,F4,0.33890666666666674,1.382231591509916,0.18855638399213562,0.7123241173036234,39
Talia,F6,0.17858666666666664,0.6474996226787396,0.5277843661566662,0.815666747696666,40
Talia,F8,0.11862,0.40999087672252793,0.6880174749272936,0.9078922173389125,41
Talia,FT8,-0.003499999999999999,-0.010737118006959154,0.9915846895270941,0.9915846895270941,42
Talia,FC6,0.23174666666666666,1.0067089656412465,0.3311582822573376,0.7776322411892141,43
Talia,FC4,0.10911333333333335,0.599060310663697,0.5587025684725373,0.8442616590251675,44
Talia,FC2,0.22768666666666668,0.8635094795058581,0.40240916866990195,0.7776322411892141,45
Talia,FCz,0.21149999999999997,0.7568549650116907,0.46168488160669585,0.7776322411892141,46
Talia,Cz,-0.12149333333333331,-0.5301505594017658,0.6043148080892663,0.8564095399307948,47
Talia,C2,-0.03227999999999998,-0.11471685312066744,0.9102985961449261,0.9469616720064747,48
Talia,C4,0.2593533333333334,0.8550883256420106,0.4068981384674969,0.7776322411892141,49
Talia,C6,-0.024613333333333303,-0.0855497524019497,0.9330357650652031,0.9469616720064747,50
Talia,T8,-0.06841333333333338,-0.2313944092063648,0.8203561523326124,0.9469616720064747,51
Talia,TP8,-0.10197333333333335,-0.3281210774896454,0.7476759436908691,0.9078922173389125,52
Talia,CP6,0.12642,0.39712163465569517,0.6972659550069809,0.9078922173389125,53
Talia,CP4,-0.04653333333333334,-0.14982151268615793,0.8830424198655603,0.9469616720064747,54
Talia,CP2,-0.09846666666666666,-0.47747332978899254,0.6403935763165975,0.8887094528475231,55
Talia,P2,-0.4043733333333333,-1.4722032404690077,0.1630879165624929,0.7122011137829497,56
Talia,P4,-0.21574666666666667,-0.8497478808517972,0.40976203031201797,0.7776322411892141,57
Talia,P6,-0.10028,-0.3284938806788213,0.7474000830038932,0.9078922173389125,58
Talia,P8,0.18672666666666665,0.6562352484948043,0.5223130499664737,0.815666747696666,59
Talia,P10,-0.10622666666666669,-0.38664811246007147,0.7048298732229564,0.9078922173389125,60
Talia,PO8,0.34273333333333333,1.2236025107924373,0.24129763765822457,0.7776322411892141,61
Talia,PO4,-0.06961333333333333,-0.26324218820721507,0.7961986210361349,0.9469616720064747,62
Talia,O2,0.4147866666666667,1.6080260106717577,0.1301408036891771,0.7122011137829497,63
Talia,PO9,0.14158666666666664,0.532170811420897,0.6029514517625272,0.8564095399307948,64
Talia,I1,0.08333999999999997,0.33007549621622967,0.7462301453567506,0.9078922173389125,65
Talia,I2,-0.05352000000000003,-0.22215617577740518,0.8274004186570593,0.9469616720064747,66
Talia,PO10,0.3169,1.1797911304590027,0.2577430258241419,0.7776322411892141,67
