dataset,subject,modality,font,condition,block_id,n_seq,n_samples,asym,sym
Angelique,S25,Dig,1F,Control,epbin_Dig_1F_C1 21 rr fixAF8 icfilt ica ep1 but chanlocs chansel chanlabels S25.csv,2,30720,0.15410446230736044,0.7701992800252304
Angelique,S34,Dig,1F,Control,epbin_Dig_1F_C1 21 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,2,30720,0.5097429038335879,2.1559410815437636
Angelique,S15,Dig,1F,Control,epbin_Dig_1F_C1 21 rr fixC5 ica ep1 but chanlocs chansel chanlabels S15.csv,2,30720,0.3206654235513674,1.6336504037802417
Angelique,S32,Dig,1F,Control,epbin_Dig_1F_C1 21 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,2,30720,0.22213969783236584,1.95657488082846
Angelique,S11,Dig,1F,Control,epbin_Dig_1F_C1 21 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,2,30720,0.2872074775190817,2.576497476754917
Angelique,S21,Dig,1F,Control,epbin_Dig_1F_C1 21 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S21.csv,2,30720,0.5702752345759008,1.712651495097412
Angelique,S03,Dig,1F,Control,epbin_Dig_1F_C1 21 rr fixF8 ica ep1 but chanlocs chansel chanlabels S03.csv,2,30720,0.20144105738856727,0.5433647867499126
Angelique,S28,Dig,1F,Control,epbin_Dig_1F_C1 21 rr fixF8 icfilt ica ep1 but chanlocs chansel chanlabels S28.csv,2,30720,0.18012057658698824,1.420052986074653
Angelique,S22,Dig,1F,Control,epbin_Dig_1F_C1 21 rr fixFC4 icfilt ica ep1 but chanlocs chansel chanlabels S22.csv,2,30720,0.04290031859030326,0.8868227949779895
Angelique,S27,Dig,1F,Control,epbin_Dig_1F_C1 21 rr fixFT8 icfilt ica ep1 but chanlocs chansel chanlabels S27.csv,2,30720,0.3076068303651279,0.9865668724394507
Angelique,S13,Dig,1F,Control,epbin_Dig_1F_C1 21 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,2,30720,0.5715151425037118,1.5703653167519305
Angelique,S23,Dig,1F,Control,epbin_Dig_1F_C1 21 rr fixP2 fixP3 fixC3 icfilt ica ep1 but chanlocs chansel chanlabels S23.csv,2,30720,0.11270585842430593,1.0915099021254313
Angelique,S08,Dig,1F,Control,epbin_Dig_1F_C1 21 rr fixPO8 icfilt ica ep1 but chanlocs chansel chanlabels S08.csv,2,30720,0.04445429611951113,0.6803576163947582
Angelique,S38,Dig,1F,Control,epbin_Dig_1F_C1 21 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,2,30720,0.04768033801681466,1.6441871874655287
Angelique,S35,Dig,1F,Control,epbin_Dig_1F_C1 21 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,2,30720,0.11617235290921396,0.9100275261120664
Angelique,S31,Dig,1F,Control,epbin_Dig_1F_C1 21 rr fixTP8 fixC6 ica ep1 but chanlocs chansel chanlabels S31.csv,2,30720,0.008062066199878842,0.5876250840309594
Angelique,S04,Dig,1F,Control,epbin_Dig_1F_C1 21 rr ica ep1 but chanlocs chansel chanlabels S04.csv,2,30720,0.10716356481942865,2.017687964770529
Angelique,S10,Dig,1F,Control,epbin_Dig_1F_C1 21 rr ica ep1 but chanlocs chansel chanlabels S10.csv,2,30720,0.19589040635360613,1.2387648133767977
Angelique,S18,Dig,1F,Control,epbin_Dig_1F_C1 21 rr ica ep1 but chanlocs chansel chanlabels S18.csv,2,30720,0.18812690902915266,0.8807443969158663
Angelique,S26,Dig,1F,Control,epbin_Dig_1F_C1 21 rr ica ep1 but chanlocs chansel chanlabels S26.csv,2,30720,0.2465759398829606,0.8256053585145209
Angelique,S29,Dig,1F,Control,epbin_Dig_1F_C1 21 rr ica ep1 but chanlocs chansel chanlabels S29.csv,2,30720,0.08974031317565179,3.5260585476126933
Angelique,S33,Dig,1F,Control,epbin_Dig_1F_C1 21 rr ica ep1 but chanlocs chansel chanlabels S33.csv,2,30720,0.20099922673155868,2.2486317029429808
Angelique,S02,Dig,1F,Control,epbin_Dig_1F_C1 21 rr icfilt ica ep1 but chanlocs chansel chanlabels S02.csv,2,30720,0.321615534213682,0.9346228417836957
Angelique,S05,Dig,1F,Control,epbin_Dig_1F_C1 21 rr icfilt ica ep1 but chanlocs chansel chanlabels S05.csv,2,30720,0.169275831638111,0.6344660653008356
Angelique,S07,Dig,1F,Control,epbin_Dig_1F_C1 21 rr icfilt ica ep1 but chanlocs chansel chanlabels S07.csv,2,30720,0.29776041623618865,2.330650780039529
Angelique,S09,Dig,1F,Control,epbin_Dig_1F_C1 21 rr icfilt ica ep1 but chanlocs chansel chanlabels S09.csv,2,30720,0.05224822947962416,0.7261327511320511
Angelique,S16,Dig,1F,Control,epbin_Dig_1F_C1 21 rr icfilt ica ep1 but chanlocs chansel chanlabels S16.csv,2,30720,0.2538240644046002,3.807783438410196
Angelique,S19,Dig,1F,Control,epbin_Dig_1F_C1 21 rr icfilt ica ep1 but chanlocs chansel chanlabels S19.csv,2,30720,-0.05900348795370923,2.080721815013223
Angelique,S24,Dig,1F,Control,epbin_Dig_1F_C1 21 rr icfilt ica ep1 but chanlocs chansel chanlabels S24.csv,2,30720,0.055237182312541544,1.2477263677865267
Angelique,S37,Dig,1F,Control,epbin_Dig_1F_C1 21 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,2,30720,0.11645350646641518,3.6125915611369743
Angelique,S25,Dig,1F,Par,epbin_Dig_1F_Par 11 rr fixAF8 icfilt ica ep1 but chanlocs chansel chanlabels S25.csv,2,30720,-0.010833031135714717,0.7462500619391601
Angelique,S34,Dig,1F,Par,epbin_Dig_1F_Par 11 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,2,30720,0.45901814682616127,2.108480616679622
Angelique,S15,Dig,1F,Par,epbin_Dig_1F_Par 11 rr fixC5 ica ep1 but chanlocs chansel chanlabels S15.csv,2,30720,0.107349072324319,1.7418007116971745
Angelique,S32,Dig,1F,Par,epbin_Dig_1F_Par 11 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,2,30720,0.2745909875051843,1.9258901104331017
Angelique,S11,Dig,1F,Par,epbin_Dig_1F_Par 11 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,2,30720,0.2026014288680421,2.633465526004632
Angelique,S21,Dig,1F,Par,epbin_Dig_1F_Par 11 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S21.csv,2,30720,0.12897027759916252,2.6336381048378015
Angelique,S03,Dig,1F,Par,epbin_Dig_1F_Par 11 rr fixF8 ica ep1 but chanlocs chansel chanlabels S03.csv,2,30720,0.18154772567666239,0.6462219047049681
Angelique,S28,Dig,1F,Par,epbin_Dig_1F_Par 11 rr fixF8 icfilt ica ep1 but chanlocs chansel chanlabels S28.csv,2,30720,0.27853806378940743,1.3693838925618265
Angelique,S22,Dig,1F,Par,epbin_Dig_1F_Par 11 rr fixFC4 icfilt ica ep1 but chanlocs chansel chanlabels S22.csv,2,30720,0.0008754561551743076,1.0697969018171232
Angelique,S27,Dig,1F,Par,epbin_Dig_1F_Par 11 rr fixFT8 icfilt ica ep1 but chanlocs chansel chanlabels S27.csv,2,30720,0.38738712585634655,1.233708913024101
Angelique,S13,Dig,1F,Par,epbin_Dig_1F_Par 11 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,2,30720,0.34548267908394337,1.8182074300323925
Angelique,S23,Dig,1F,Par,epbin_Dig_1F_Par 11 rr fixP2 fixP3 fixC3 icfilt ica ep1 but chanlocs chansel chanlabels S23.csv,2,30720,0.2491247068780164,1.0530533931321568
Angelique,S08,Dig,1F,Par,epbin_Dig_1F_Par 11 rr fixPO8 icfilt ica ep1 but chanlocs chansel chanlabels S08.csv,2,30720,0.20153396690471304,1.4222209872677922
Angelique,S38,Dig,1F,Par,epbin_Dig_1F_Par 11 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,2,30720,0.49073600375817883,1.3033684274802604
Angelique,S35,Dig,1F,Par,epbin_Dig_1F_Par 11 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,2,30720,0.18345613881117767,0.9948032850192652
Angelique,S31,Dig,1F,Par,epbin_Dig_1F_Par 11 rr fixTP8 fixC6 ica ep1 but chanlocs chansel chanlabels S31.csv,2,30720,0.26354862790968686,0.9347156088592279
Angelique,S04,Dig,1F,Par,epbin_Dig_1F_Par 11 rr ica ep1 but chanlocs chansel chanlabels S04.csv,2,30720,0.15449144028955036,2.1238932268073163
Angelique,S10,Dig,1F,Par,epbin_Dig_1F_Par 11 rr ica ep1 but chanlocs chansel chanlabels S10.csv,2,30720,0.4575012499052617,0.9094376352926096
Angelique,S18,Dig,1F,Par,epbin_Dig_1F_Par 11 rr ica ep1 but chanlocs chansel chanlabels S18.csv,2,30720,-0.0005288163406981378,1.0475946295385559
Angelique,S26,Dig,1F,Par,epbin_Dig_1F_Par 11 rr ica ep1 but chanlocs chansel chanlabels S26.csv,2,30720,0.3642733473744657,1.020277266494102
Angelique,S29,Dig,1F,Par,epbin_Dig_1F_Par 11 rr ica ep1 but chanlocs chansel chanlabels S29.csv,2,30720,0.34844745799071264,2.676181727606389
Angelique,S33,Dig,1F,Par,epbin_Dig_1F_Par 11 rr ica ep1 but chanlocs chansel chanlabels S33.csv,2,30720,0.11377988497002257,2.3110528705227704
Angelique,S02,Dig,1F,Par,epbin_Dig_1F_Par 11 rr icfilt ica ep1 but chanlocs chansel chanlabels S02.csv,2,30720,0.23242443882756764,0.9343849968993001
Angelique,S05,Dig,1F,Par,epbin_Dig_1F_Par 11 rr icfilt ica ep1 but chanlocs chansel chanlabels S05.csv,2,30720,-0.0406261734250519,0.5230584966225756
Angelique,S07,Dig,1F,Par,epbin_Dig_1F_Par 11 rr icfilt ica ep1 but chanlocs chansel chanlabels S07.csv,2,30720,0.16974230338301924,2.5766731374379663
Angelique,S09,Dig,1F,Par,epbin_Dig_1F_Par 11 rr icfilt ica ep1 but chanlocs chansel chanlabels S09.csv,2,30720,0.20815096950779358,0.905144706264966
Angelique,S16,Dig,1F,Par,epbin_Dig_1F_Par 11 rr icfilt ica ep1 but chanlocs chansel chanlabels S16.csv,2,30720,0.0030418450219763665,3.1749871021343603
Angelique,S19,Dig,1F,Par,epbin_Dig_1F_Par 11 rr icfilt ica ep1 but chanlocs chansel chanlabels S19.csv,2,30720,0.349101728035344,1.925139089425405
Angelique,S24,Dig,1F,Par,epbin_Dig_1F_Par 11 rr icfilt ica ep1 but chanlocs chansel chanlabels S24.csv,2,30720,0.216291805004908,1.4648386045462556
Angelique,S37,Dig,1F,Par,epbin_Dig_1F_Par 11 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,2,30720,0.26499175363116795,2.7434675455507307
Angelique,S25,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr fixAF8 icfilt ica ep1 but chanlocs chansel chanlabels S25.csv,2,30720,0.07708203989184564,0.5958867578042878
Angelique,S34,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,2,30720,0.18376545773612127,2.266923659791549
Angelique,S15,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr fixC5 ica ep1 but chanlocs chansel chanlabels S15.csv,2,30720,0.06525069263039364,1.2136691415475473
Angelique,S32,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,2,30720,-0.04454494898931847,1.776372994813654
Angelique,S11,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,2,30720,-0.1661489247861836,3.2003356520500446
Angelique,S21,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S21.csv,2,30720,-0.08464693257378209,1.950465684135755
Angelique,S03,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr fixF8 ica ep1 but chanlocs chansel chanlabels S03.csv,2,30720,-0.010585990837878655,0.48385077000906074
Angelique,S28,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr fixF8 icfilt ica ep1 but chanlocs chansel chanlabels S28.csv,2,30720,-0.003280238093187414,1.619200538016028
Angelique,S22,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr fixFC4 icfilt ica ep1 but chanlocs chansel chanlabels S22.csv,2,30720,0.05658561270684004,0.9735088524305159
Angelique,S27,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr fixFT8 icfilt ica ep1 but chanlocs chansel chanlabels S27.csv,2,30720,-0.09068550417820612,1.0012088110670447
Angelique,S13,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,2,30720,0.123891807678673,1.3580587070642247
Angelique,S23,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr fixP2 fixP3 fixC3 icfilt ica ep1 but chanlocs chansel chanlabels S23.csv,2,30720,-0.018815467548039227,1.2509261748443046
Angelique,S08,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr fixPO8 icfilt ica ep1 but chanlocs chansel chanlabels S08.csv,2,30720,0.1104284127553304,0.68275245020373
Angelique,S38,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,2,30720,-0.030225517642166876,1.6677983196245298
Angelique,S35,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,2,30720,0.17221574381821686,1.4708061153069139
Angelique,S31,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr fixTP8 fixC6 ica ep1 but chanlocs chansel chanlabels S31.csv,2,30720,-0.04998521413654088,1.031359349584414
Angelique,S04,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr ica ep1 but chanlocs chansel chanlabels S04.csv,2,30720,0.14497924057973754,2.4768946921038957
Angelique,S10,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr ica ep1 but chanlocs chansel chanlabels S10.csv,2,30720,0.0749546093866229,1.6936381014270916
Angelique,S18,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr ica ep1 but chanlocs chansel chanlabels S18.csv,2,30720,0.11824713906066286,1.0799278120199838
Angelique,S26,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr ica ep1 but chanlocs chansel chanlabels S26.csv,2,30720,-0.009929239439467594,1.9536272614366479
Angelique,S29,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr ica ep1 but chanlocs chansel chanlabels S29.csv,2,30720,-0.005613601766526699,3.0758267723851733
Angelique,S33,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr ica ep1 but chanlocs chansel chanlabels S33.csv,2,30720,0.017815151458813093,2.1202748716912336
Angelique,S02,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr icfilt ica ep1 but chanlocs chansel chanlabels S02.csv,2,30720,0.21697861390809217,1.0716063136027918
Angelique,S05,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr icfilt ica ep1 but chanlocs chansel chanlabels S05.csv,2,30720,0.16875932469136184,0.7091852463781834
Angelique,S07,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr icfilt ica ep1 but chanlocs chansel chanlabels S07.csv,2,30720,0.0821476685297158,2.1693088803440332
Angelique,S09,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr icfilt ica ep1 but chanlocs chansel chanlabels S09.csv,2,30720,0.0015462530621637924,0.7120715801914533
Angelique,S16,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr icfilt ica ep1 but chanlocs chansel chanlabels S16.csv,2,30720,-0.13501558804677594,2.2693033287715583
Angelique,S19,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr icfilt ica ep1 but chanlocs chansel chanlabels S19.csv,2,30720,-0.03393403068184854,1.0036888809667694
Angelique,S24,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr icfilt ica ep1 but chanlocs chansel chanlabels S24.csv,2,30720,-0.18807904318802887,1.5112114927421014
Angelique,S37,Dig,20F/A,Control,epbin_Dig_20F_Atp_C1 23 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,2,30720,0.22357482380337185,3.19965089029736
Angelique,S25,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr fixAF8 icfilt ica ep1 but chanlocs chansel chanlabels S25.csv,2,30720,0.06653077289876011,0.6926503328399526
Angelique,S34,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,2,30720,0.39156465190980166,2.040896767439942
Angelique,S15,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr fixC5 ica ep1 but chanlocs chansel chanlabels S15.csv,2,30720,0.05847250152793195,1.076133493644496
Angelique,S32,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,2,30720,0.24067442605478895,2.1004845233013234
Angelique,S11,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,2,30720,-0.0033220694296889897,3.366112788104349
Angelique,S21,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S21.csv,2,30720,-0.08113903283245036,2.387686666308178
Angelique,S03,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr fixF8 ica ep1 but chanlocs chansel chanlabels S03.csv,2,30720,0.13399139139801264,0.563024385418329
Angelique,S28,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr fixF8 icfilt ica ep1 but chanlocs chansel chanlabels S28.csv,2,30720,0.21754084351576036,1.4959095704058807
Angelique,S22,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr fixFC4 icfilt ica ep1 but chanlocs chansel chanlabels S22.csv,2,30720,0.0705433925613761,1.0272757959448628
Angelique,S27,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr fixFT8 icfilt ica ep1 but chanlocs chansel chanlabels S27.csv,2,30720,0.0687414739901821,1.0594081931437056
Angelique,S13,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,2,30720,0.1932525086320109,1.4487376774971685
Angelique,S23,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr fixP2 fixP3 fixC3 icfilt ica ep1 but chanlocs chansel chanlabels S23.csv,2,30720,0.028498937686284382,1.0527356639504433
Angelique,S08,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr fixPO8 icfilt ica ep1 but chanlocs chansel chanlabels S08.csv,2,30720,0.060193183210988835,0.8762875644283161
Angelique,S38,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,2,30720,-0.1164963606538044,1.5028617572453287
Angelique,S35,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,2,30720,0.19738356230987442,1.4561653358654845
Angelique,S31,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr fixTP8 fixC6 ica ep1 but chanlocs chansel chanlabels S31.csv,2,30720,0.033177038913385734,1.0639039058652189
Angelique,S04,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr ica ep1 but chanlocs chansel chanlabels S04.csv,2,30720,0.00779947628163629,2.468296655557222
Angelique,S10,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr ica ep1 but chanlocs chansel chanlabels S10.csv,2,30720,0.13133117504831815,1.5152770783752203
Angelique,S18,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr ica ep1 but chanlocs chansel chanlabels S18.csv,2,30720,0.06900548355446921,1.2201579743996263
Angelique,S26,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr ica ep1 but chanlocs chansel chanlabels S26.csv,2,30720,-0.008297723511026964,1.9554363414645195
Angelique,S29,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr ica ep1 but chanlocs chansel chanlabels S29.csv,2,30720,0.183047984002365,3.146261736129721
Angelique,S33,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr ica ep1 but chanlocs chansel chanlabels S33.csv,2,30720,-0.019040290887157127,2.2374714216631317
Angelique,S02,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr icfilt ica ep1 but chanlocs chansel chanlabels S02.csv,2,30720,0.4623134016162819,1.2520289534909856
Angelique,S05,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr icfilt ica ep1 but chanlocs chansel chanlabels S05.csv,2,30720,0.15579802160047823,0.9566653143200609
Angelique,S07,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr icfilt ica ep1 but chanlocs chansel chanlabels S07.csv,2,30720,-0.0203548279694385,2.3461855200843678
Angelique,S09,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr icfilt ica ep1 but chanlocs chansel chanlabels S09.csv,2,30720,0.15547326445165607,0.5172556441070305
Angelique,S16,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr icfilt ica ep1 but chanlocs chansel chanlabels S16.csv,2,30720,0.18774634009848037,2.841126957183911
Angelique,S19,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr icfilt ica ep1 but chanlocs chansel chanlabels S19.csv,2,30720,-0.035401355475187295,1.1863014687680535
Angelique,S24,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr icfilt ica ep1 but chanlocs chansel chanlabels S24.csv,2,30720,-0.20518600402606857,1.997226469218731
Angelique,S37,Dig,20F/A,Par,epbin_Dig_20F_Atp_Par 13 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,2,30720,-0.06736742415361935,3.3368721569163933
Angelique,S25,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr fixAF8 icfilt ica ep1 but chanlocs chansel chanlabels S25.csv,2,30720,0.24573619415362674,0.6138449704481497
Angelique,S34,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,2,30720,0.44554526131186223,2.4534458175508513
Angelique,S15,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr fixC5 ica ep1 but chanlocs chansel chanlabels S15.csv,2,30720,0.16169419512152672,1.4932624756669004
Angelique,S32,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,2,30720,-0.006593873310420252,1.5136120613250466
Angelique,S11,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,2,30720,-0.08610219767110214,3.454964498885804
Angelique,S21,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S21.csv,2,30720,0.026043683600922428,2.759884394498335
Angelique,S03,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr fixF8 ica ep1 but chanlocs chansel chanlabels S03.csv,2,30720,0.022904700961791803,0.8208260330268078
Angelique,S28,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr fixF8 icfilt ica ep1 but chanlocs chansel chanlabels S28.csv,2,30720,0.005434063625418477,0.42007079285879934
Angelique,S22,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr fixFC4 icfilt ica ep1 but chanlocs chansel chanlabels S22.csv,2,30720,0.011896585838662252,1.4019754574530654
Angelique,S27,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr fixFT8 icfilt ica ep1 but chanlocs chansel chanlabels S27.csv,2,30720,0.09571131732728748,1.1507424499011703
Angelique,S13,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,2,30720,0.18473224538481897,1.7885218847336042
Angelique,S23,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr fixP2 fixP3 fixC3 icfilt ica ep1 but chanlocs chansel chanlabels S23.csv,2,30720,0.07400896674436,1.3205713709402416
Angelique,S08,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr fixPO8 icfilt ica ep1 but chanlocs chansel chanlabels S08.csv,2,30720,0.0008271463836232798,1.4164584721955988
Angelique,S38,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,2,30720,0.17231178739004666,1.7886420852608151
Angelique,S35,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,2,30720,0.04064160399138927,1.2874356905619304
Angelique,S31,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr fixTP8 fixC6 ica ep1 but chanlocs chansel chanlabels S31.csv,2,30720,-0.010245212043325111,0.9330609872316322
Angelique,S04,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr ica ep1 but chanlocs chansel chanlabels S04.csv,2,30720,-0.06033224695258668,2.8102447893470526
Angelique,S10,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr ica ep1 but chanlocs chansel chanlabels S10.csv,2,30720,0.10427514360182813,1.7961512983052268
Angelique,S18,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr ica ep1 but chanlocs chansel chanlabels S18.csv,2,30720,-0.01745577632553049,1.084593036522468
Angelique,S26,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr ica ep1 but chanlocs chansel chanlabels S26.csv,2,30720,0.18338432990842396,1.6599481863280137
Angelique,S29,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr ica ep1 but chanlocs chansel chanlabels S29.csv,2,30720,0.2749432008713484,3.7869200478825302
Angelique,S33,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr ica ep1 but chanlocs chansel chanlabels S33.csv,2,30720,0.14031124922136465,2.235673781173925
Angelique,S02,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr icfilt ica ep1 but chanlocs chansel chanlabels S02.csv,2,30720,-0.07227427771108016,1.658403826567034
Angelique,S05,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr icfilt ica ep1 but chanlocs chansel chanlabels S05.csv,2,30720,0.0860784509115749,0.7672536360720793
Angelique,S07,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr icfilt ica ep1 but chanlocs chansel chanlabels S07.csv,2,30720,0.21914772027068669,3.1770857289019556
Angelique,S09,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr icfilt ica ep1 but chanlocs chansel chanlabels S09.csv,2,30720,0.10461355461221604,1.2593553611594768
Angelique,S19,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr icfilt ica ep1 but chanlocs chansel chanlabels S19.csv,2,30720,0.20897825124363106,1.4196578415317669
