dataset,elec,z,t,p,q,elec_idx
Talia,t47,-0.5049333333333333,-2.3609891186024914,0.03325907275172204,0.22110131379329476,47
Talia,t48,-0.41231333333333325,-2.0894306806100142,0.055405219745368356,0.22291332679187117,48
Talia,t49,-0.28573999999999994,-1.5084397796173816,0.15367479561876335,0.283267685905048,49
Talia,t50,-0.26498666666666676,-1.4519690847850142,0.1685509501298612,0.283267685905048,50
Talia,t51,-0.30685333333333326,-1.6839241461628194,0.11435113655982294,0.2627527815559649,51
Talia,t52,-0.3123533333333334,-1.6007424074410381,0.13175065124499213,0.26350130248998427,52
Talia,t53,-0.3154,-1.47629076838699,0.1620024863439969,0.283267685905048,53
Talia,t54,-0.4259266666666667,-1.7912934413721355,0.09488219338139256,0.2627527815559649,54
Talia,t55,-0.4383600000000001,-1.640512140288812,0.12316536635435853,0.2627527815559649,55
Talia,t56,-0.45988000000000007,-1.6593802522794199,0.11926445723256922,0.2627527815559649,56
Talia,t57,-0.38776000000000005,-1.353087755248135,0.19747473972659746,0.31595958356255593,57
Talia,t58,-0.2879133333333333,-1.004566531379769,0.3321535049713843,0.44382465846414343,58
Talia,t59,-0.2510266666666667,-0.9398018526919898,0.3632524160914297,0.4744521353030919,59
Talia,t60,-0.2819266666666667,-1.1697103145287253,0.26164664481274547,0.38942756437245835,60
Talia,t61,-0.3863933333333333,-1.616531335070449,0.12828238654585597,0.26350130248998427,61
Talia,t62,-0.41529999999999995,-2.084445788187312,0.055917603546627496,0.22291332679187117,62
Talia,t63,-0.48604,-2.8208891076769342,0.01360887421151681,0.22110131379329476,63
