dataset,subject,elec_idx,elec,z,p
Angelique,S07,59,P8,1.7152,0.02344
Angelique,S07,60,P10,1.5794,0.08594
Angelique,S07,61,PO8,1.5928,0.03906
Angelique,S07,62,PO4,1.1336,0.11719
Angelique,S07,63,O2,1.3679,0.03906
Angelique,S07,64,PO9,0.0878,0.42969
Angelique,S07,65,I1,-0.4307,0.57031
Angelique,S07,66,I2,1.2043,0.16406
Angelique,S07,67,PO10,1.4956,0.03906
Angelique,S08,0,Fp1,1.0095,0.05469
Angelique,S08,1,AF7,0.3043,0.38281
Angelique,S08,2,AF3,-0.3667,0.63281
Angelique,S08,3,F1,-1.2687,0.89844
Angelique,S08,4,F3,0.2881,0.30469
Angelique,S08,5,F5,0.351,0.36719
Angelique,S08,6,F7,1.1713,0.00781
Angelique,S08,7,FT7,-0.4,0.64844
Angelique,S08,8,FC5,-0.5623,0.55469
Angelique,S08,9,FC3,-0.4583,0.60156
Angelique,S08,10,FC1,-0.001,0.50781
Angelique,S08,11,C1,0.1621,0.44531
Angelique,S08,12,C3,-0.6651,0.53906
Angelique,S08,13,C5,-0.702,0.52344
Angelique,S08,14,T7,0.5422,0.35156
Angelique,S08,15,TP7,1.1819,0.13281
Angelique,S08,16,CP5,1.0237,0.14844
Angelique,S08,17,CP3,1.3735,0.16406
Angelique,S08,18,CP1,-1.6413,0.96094
Angelique,S08,19,P1,0.9475,0.46094
Angelique,S08,20,P3,1.3926,0.11719
Angelique,S08,21,P5,-0.4764,0.66406
Angelique,S08,22,P7,1.727,0.03906
Angelique,S08,23,P9,-0.5476,0.55469
Angelique,S08,24,PO7,0.9667,0.49219
Angelique,S08,25,PO3,-1.6156,0.94531
Angelique,S08,26,O1,-1.1478,0.85156
Angelique,S08,27,Iz,-0.984,0.72656
Angelique,S08,28,Oz,0.3878,0.35156
Angelique,S08,29,POz,-1.3549,0.92969
Angelique,S08,30,Pz,-1.0933,0.80469
Angelique,S08,31,CPz,-0.9921,0.67969
Angelique,S08,32,Fpz,-1.0321,0.83594
Angelique,S08,33,Fp2,-0.6395,0.66406
Angelique,S08,34,AF8,1.1367,0.17969
Angelique,S08,35,AF4,0.4217,0.39844
Angelique,S08,36,AFz,0.5287,0.32031
Angelique,S08,37,Fz,-0.7721,0.71094
Angelique,S08,38,F2,0.4838,0.35156
Angelique,S08,39,F4,0.8278,0.24219
Angelique,S08,40,F6,1.1585,0.13281
Angelique,S08,41,F8,1.2861,0.14844
Angelique,S08,42,FT8,0.991,0.36719
Angelique,S08,43,FC6,0.5015,0.39844
Angelique,S08,44,FC4,1.0091,0.22656
Angelique,S08,45,FC2,0.9158,0.35156
Angelique,S08,46,FCz,0.3768,0.39844
Angelique,S08,47,Cz,0.7264,0.36719
Angelique,S08,48,C2,0.7016,0.30469
Angelique,S08,49,C4,-1.3388,0.88281
Angelique,S08,50,C6,-0.2994,0.60156
Angelique,S08,51,T8,0.2852,0.47656
Angelique,S08,52,TP8,-0.9795,0.86719
Angelique,S08,53,CP6,-0.9557,0.69531
Angelique,S08,54,CP4,-0.9379,0.64844
Angelique,S08,55,CP2,1.0109,0.16406
Angelique,S08,56,P2,-0.8029,0.69531
Angelique,S08,57,P4,-0.5111,0.67969
Angelique,S08,58,P6,0.0463,0.44531
Angelique,S08,59,P8,-0.6283,0.55469
Angelique,S08,60,P10,-1.2013,0.99219
Angelique,S08,61,PO8,-0.0922,0.60156
Angelique,S08,62,PO4,0.469,0.42969
Angelique,S08,63,O2,-0.1984,0.55469
Angelique,S08,64,PO9,-1.0489,0.83594
Angelique,S08,65,I1,-0.8302,0.69531
Angelique,S08,66,I2,-0.0369,0.52344
Angelique,S08,67,PO10,-0.8053,0.50781
Angelique,S09,0,Fp1,0.944,0.28906
Angelique,S09,1,AF7,-0.9794,0.71094
Angelique,S09,2,AF3,0.6691,0.30469
Angelique,S09,3,F1,-0.1088,0.61719
Angelique,S09,4,F3,-0.5506,0.63281
Angelique,S09,5,F5,0.3088,0.44531
Angelique,S09,6,F7,-0.3716,0.71094
Angelique,S09,7,FT7,0.9363,0.30469
Angelique,S09,8,FC5,-0.8493,0.72656
Angelique,S09,9,FC3,1.0664,0.14844
Angelique,S09,10,FC1,1.2202,0.05469
Angelique,S09,11,C1,1.4719,0.00781
Angelique,S09,12,C3,1.0294,0.03906
Angelique,S09,13,C5,-0.099,0.52344
Angelique,S09,14,T7,-1.5851,0.91406
Angelique,S09,15,TP7,-1.4682,0.92969
Angelique,S09,16,CP5,0.9475,0.33594
Angelique,S09,17,CP3,0.419,0.28906
Angelique,S09,18,CP1,-0.7387,0.55469
Angelique,S09,19,P1,0.4287,0.33594
Angelique,S09,20,P3,0.3806,0.36719
Angelique,S09,21,P5,0.9586,0.21094
