dataset,subject,block_id,stratum,y,learned_diff,learned_mean,roi_diff,roi_mean,eig
Angelique,S11,epbin_NumWoGE_20F_Atp_Par 16 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,NumWoGE|20F/A,1,0.5254367153929153,3.2585312065033905,0.7192706571171417,1.3300523123922152,0.0026609110504852845
Angelique,S11,epbin_NumWoGE_20F_Std_C1 25 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,NumWoGE|20F/S,0,0.30546605075426986,3.475203003424741,0.42168880423351507,1.1442117995430225,0.003128384386055254
Angelique,S11,epbin_NumWoGE_20F_Std_Par 15 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,NumWoGE|20F/S,1,0.30156161205467,3.4429481094300542,0.5913441644713839,1.4549521993852796,0.0030049191523503368
Angelique,S13,epbin_Dig_1F_C1 21 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,Dig|1F,0,0.45368731558661823,1.7325506639486243,0.7714339150991808,0.7746588494297422,0.003332917267157118
Angelique,S13,epbin_Dig_1F_Par 11 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,Dig|1F,1,0.25963010403701575,1.9958630604248382,0.5026322846596505,0.9508998671004878,0.003388667158732903
Angelique,S13,epbin_Dig_20F_Atp_C1 23 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,Dig|20F/A,0,0.2718290967135433,2.020136691561517,0.3759698683910443,0.8173037496748087,0.002997487122132626
Angelique,S13,epbin_Dig_20F_Atp_Par 13 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,Dig|20F/A,1,0.399695606062457,2.233472283255017,0.5035680917662586,0.898728682695205,0.0034577483744825353
Angelique,S13,epbin_Dig_20F_Std_C1 22 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,Dig|20F/S,0,0.2772133613668689,2.06608882997651,0.32031046803862756,1.0449856441516323,0.0030786706567777667
Angelique,S13,epbin_Dig_20F_Std_Par 12 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,Dig|20F/S,1,0.2599671229073919,2.1210087877969643,0.3690574259605883,0.9346485606202358,0.003405194645219593
Angelique,S13,epbin_NumWoGE_1F_C1 24 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,NumWoGE|1F,0,0.2375549829133027,1.8420606659845158,0.4127252034223013,0.8000634801483165,0.003078729930141498
Angelique,S13,epbin_NumWoGE_1F_Par 14 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,NumWoGE|1F,1,0.3645581508229531,1.7793385031804625,0.44624536413563076,0.6870437577369453,0.002605936793591464
Angelique,S13,epbin_NumWoGE_20F_Atp_C1 26 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,NumWoGE|20F/A,0,0.3955839052777648,1.750783596061924,0.522781441094216,0.658041190224548,0.0026214282757369128
