dataset,subject,elec_idx,elec,z,p
Angelique,S25,35,t35,-0.6935,0.77344
Angelique,S25,36,t36,-0.2004,0.58594
Angelique,S25,37,t37,0.5378,0.30469
Angelique,S25,38,t38,0.7757,0.25781
Angelique,S25,39,t39,0.4154,0.35156
Angelique,S25,40,t40,0.2622,0.41406
Angelique,S25,41,t41,0.5124,0.30469
Angelique,S25,42,t42,0.4697,0.33594
Angelique,S25,43,t43,0.0367,0.47656
Angelique,S25,44,t44,-0.4829,0.67969
Angelique,S25,45,t45,-0.7847,0.75781
Angelique,S25,46,t46,-0.7722,0.77344
Angelique,S25,47,t47,-0.1958,0.58594
Angelique,S25,48,t48,0.221,0.39844
Angelique,S25,49,t49,0.0376,0.49219
Angelique,S25,50,t50,-0.1204,0.53906
Angelique,S25,51,t51,-0.33,0.61719
Angelique,S25,52,t52,-0.611,0.71094
Angelique,S25,53,t53,-0.9074,0.80469
Angelique,S25,54,t54,-0.4755,0.66406
Angelique,S25,55,t55,0.4746,0.41406
Angelique,S25,56,t56,0.6877,0.42969
Angelique,S25,57,t57,0.2509,0.44531
Angelique,S25,58,t58,-0.3554,0.63281
Angelique,S25,59,t59,-0.3391,0.64844
Angelique,S25,60,t60,0.2193,0.39844
Angelique,S25,61,t61,0.719,0.28906
Angelique,S25,62,t62,0.5035,0.39844
Angelique,S25,63,t63,0.2412,0.42969
Angelique,S26,0,t00,-1.3151,0.86719
Angelique,S26,1,t01,-0.9861,0.85156
Angelique,S26,2,t02,-0.5719,0.66406
Angelique,S26,3,t03,-0.172,0.60156
Angelique,S26,4,t04,0.1425,0.44531
Angelique,S26,5,t05,0.114,0.44531
Angelique,S26,6,t06,-0.0083,0.50781
Angelique,S26,7,t07,0.0794,0.44531
Angelique,S26,8,t08,0.169,0.42969
Angelique,S26,9,t09,0.1165,0.46094
Angelique,S26,10,t10,0.0914,0.47656
Angelique,S26,11,t11,0.0594,0.44531
Angelique,S26,12,t12,-0.289,0.60156
Angelique,S26,13,t13,-0.7362,0.75781
Angelique,S26,14,t14,-0.7775,0.77344
Angelique,S26,15,t15,-0.6768,0.72656
Angelique,S26,16,t16,-0.5816,0.67969
Angelique,S26,17,t17,-0.3858,0.67969
Angelique,S26,18,t18,-0.4191,0.64844
Angelique,S26,19,t19,-0.5186,0.63281
Angelique,S26,20,t20,-0.5383,0.69531
Angelique,S26,21,t21,-0.7518,0.74219
Angelique,S26,22,t22,-0.8969,0.74219
Angelique,S26,23,t23,-0.6259,0.63281
Angelique,S26,24,t24,-0.1609,0.55469
Angelique,S26,25,t25,0.1382,0.46094
Angelique,S26,26,t26,0.1982,0.42969
Angelique,S26,27,t27,0.1476,0.41406
Angelique,S26,28,t28,0.1486,0.41406
Angelique,S26,29,t29,0.215,0.44531
Angelique,S26,30,t30,0.4658,0.27344
Angelique,S26,31,t31,0.838,0.24219
Angelique,S26,32,t32,0.4613,0.32031
Angelique,S26,33,t33,0.1743,0.44531
Angelique,S26,34,t34,0.4335,0.35156
Angelique,S26,35,t35,0.7423,0.22656
Angelique,S26,36,t36,1.0566,0.17969
Angelique,S26,37,t37,1.2479,0.16406
Angelique,S26,38,t38,1.2103,0.14844
Angelique,S26,39,t39,0.9607,0.19531
Angelique,S26,40,t40,0.8631,0.24219
Angelique,S26,41,t41,1.1123,0.16406
Angelique,S26,42,t42,1.3346,0.11719
Angelique,S26,43,t43,1.3694,0.08594
Angelique,S26,44,t44,1.3843,0.11719
Angelique,S26,45,t45,1.5305,0.07031
Angelique,S26,46,t46,1.5899,0.05469
Angelique,S26,47,t47,1.4871,0.07031
Angelique,S26,48,t48,1.4164,0.08594
Angelique,S26,49,t49,1.4524,0.07031
Angelique,S26,50,t50,1.4869,0.07031
Angelique,S26,51,t51,0.3837,0.38281
Angelique,S26,52,t52,-0.5589,0.67969
Angelique,S26,53,t53,-0.8626,0.77344
Angelique,S26,54,t54,-1.2377,0.92969
Angelique,S26,55,t55,-1.3015,0.88281
Angelique,S26,56,t56,-1.0852,0.83594
Angelique,S26,57,t57,-1.2625,0.83594
Angelique,S26,58,t58,-1.4197,0.89844
Angelique,S26,59,t59,-1.3081,0.88281
Angelique,S26,60,t60,-1.1502,0.85156
Angelique,S26,61,t61,-1.1954,0.88281
Angelique,S26,62,t62,-1.2071,0.88281
Angelique,S26,63,t63,-1.1885,0.86719
Angelique,S27,0,t00,0.3693,0.36719
Angelique,S27,1,t01,-0.2757,0.60156
Angelique,S27,2,t02,-0.0599,0.50781
Angelique,S27,3,t03,0.5405,0.36719
Angelique,S27,4,t04,0.4732,0.44531
Angelique,S27,5,t05,-0.1496,0.53906
Angelique,S27,6,t06,-0.8881,0.77344
Angelique,S27,7,t07,-1.6041,0.96094
Angelique,S27,8,t08,-1.75,0.97656
Angelique,S27,9,t09,-1.2025,0.89844
Angelique,S27,10,t10,-0.6609,0.74219
Angelique,S27,11,t11,-0.7547,0.72656
Angelique,S27,12,t12,-1.1161,0.86719
Angelique,S27,13,t13,-1.0988,0.85156
Angelique,S27,14,t14,-0.9247,0.82031
Angelique,S27,15,t15,-0.782,0.75781
Angelique,S27,16,t16,-0.6919,0.74219
Angelique,S27,17,t17,-0.5376,0.69531
Angelique,S27,18,t18,-0.4636,0.67969
Angelique,S27,19,t19,-1.0886,0.85156
Angelique,S27,20,t20,-1.4019,0.89844
Angelique,S27,21,t21,-1.2597,0.89844
Angelique,S27,22,t22,-1.2873,0.89844
Angelique,S27,23,t23,-1.2189,0.88281
Angelique,S27,24,t24,-0.9102,0.78906
Angelique,S27,25,t25,0.0048,0.49219
Angelique,S27,26,t26,0.1135,0.46094
Angelique,S27,27,t27,-0.107,0.53906
Angelique,S27,28,t28,0.2267,0.42969
Angelique,S27,29,t29,0.6797,0.35156
Angelique,S27,30,t30,1.2478,0.14844
Angelique,S27,31,t31,1.4863,0.08594
Angelique,S27,32,t32,1.4213,0.10156
Angelique,S27,33,t33,1.385,0.07031
Angelique,S27,34,t34,1.4571,0.08594
Angelique,S27,35,t35,1.4435,0.08594
Angelique,S27,36,t36,1.2905,0.11719
Angelique,S27,37,t37,1.4001,0.07031
Angelique,S27,38,t38,1.8408,0.03906
Angelique,S27,39,t39,2.1379,0.00781
Angelique,S27,40,t40,2.1475,0.00781
Angelique,S27,41,t41,2.0469,0.00781
Angelique,S27,42,t42,1.487,0.08594
Angelique,S27,43,t43,0.5883,0.27344
Angelique,S27,44,t44,0.3935,0.38281
Angelique,S27,45,t45,1.28,0.11719
Angelique,S27,46,t46,1.4579,0.08594
Angelique,S27,47,t47,1.3147,0.11719
Angelique,S27,48,t48,0.9595,0.19531
Angelique,S27,49,t49,0.3983,0.35156
Angelique,S27,50,t50,-0.0772,0.52344
Angelique,S27,51,t51,-0.6061,0.69531
Angelique,S27,52,t52,-0.3606,0.64844
Angelique,S27,53,t53,0.2804,0.35156
Angelique,S27,54,t54,0.3263,0.38281
Angelique,S27,55,t55,0.2488,0.41406
Angelique,S27,56,t56,0.7381,0.25781
Angelique,S27,57,t57,1.3796,0.10156
Angelique,S27,58,t58,1.5319,0.07031
Angelique,S27,59,t59,1.6219,0.07031
Angelique,S27,60,t60,1.7229,0.03906
Angelique,S27,61,t61,1.7275,0.03906
Angelique,S27,62,t62,1.6768,0.05469
Angelique,S27,63,t63,1.5063,0.07031
Angelique,S28,0,t00,-0.3009,0.57031
Angelique,S28,1,t01,0.0674,0.49219
Angelique,S28,2,t02,0.2848,0.38281
Angelique,S28,3,t03,0.4144,0.33594
Angelique,S28,4,t04,0.3526,0.36719
Angelique,S28,5,t05,0.0615,0.47656
Angelique,S28,6,t06,0.0921,0.49219
Angelique,S28,7,t07,0.6486,0.27344
Angelique,S28,8,t08,0.9731,0.17969
Angelique,S28,9,t09,0.7932,0.19531
Angelique,S28,10,t10,0.6343,0.27344
Angelique,S28,11,t11,0.7417,0.24219
Angelique,S28,12,t12,0.8316,0.21094
Angelique,S28,13,t13,0.6809,0.28906
Angelique,S28,14,t14,0.5258,0.30469
Angelique,S28,15,t15,0.645,0.25781
Angelique,S28,16,t16,0.6873,0.25781
Angelique,S28,17,t17,0.7306,0.24219
Angelique,S28,18,t18,0.9577,0.14844
Angelique,S28,19,t19,1.1508,0.13281
Angelique,S28,20,t20,1.2202,0.13281
Angelique,S28,21,t21,1.217,0.13281
Angelique,S28,22,t22,1.1456,0.14844
Angelique,S28,23,t23,0.9096,0.17969
Angelique,S28,24,t24,0.4984,0.30469
Angelique,S28,25,t25,0.1483,0.42969
Angelique,S28,26,t26,0.1008,0.44531
Angelique,S28,27,t27,0.22,0.39844
Angelique,S28,28,t28,0.2048,0.41406
Angelique,S28,29,t29,-0.065,0.50781
Angelique,S28,30,t30,-0.3836,0.63281
Angelique,S28,31,t31,-0.3595,0.64844
Angelique,S28,32,t32,-0.2373,0.58594
Angelique,S28,33,t33,-0.2607,0.58594
Angelique,S28,34,t34,-0.3282,0.67969
Angelique,S28,35,t35,-0.3434,0.72656
Angelique,S28,36,t36,-0.3644,0.66406
Angelique,S28,37,t37,-0.3478,0.64844
Angelique,S28,38,t38,-0.3074,0.61719
Angelique,S28,39,t39,-0.3198,0.61719
Angelique,S28,40,t40,-0.2867,0.61719
Angelique,S28,41,t41,-0.1354,0.50781
Angelique,S28,42,t42,0.0418,0.49219
Angelique,S28,43,t43,0.2172,0.39844
Angelique,S28,44,t44,0.484,0.28906
Angelique,S28,45,t45,0.6415,0.27344
Angelique,S28,46,t46,0.6858,0.25781
Angelique,S28,47,t47,0.6587,0.25781
Angelique,S28,48,t48,0.3621,0.35156
Angelique,S28,49,t49,-0.3579,0.60156
Angelique,S28,50,t50,-0.8077,0.66406
Angelique,S28,51,t51,-0.5427,0.63281
Angelique,S28,52,t52,0.0435,0.46094
Angelique,S28,53,t53,0.421,0.39844
Angelique,S28,54,t54,0.457,0.33594
Angelique,S28,55,t55,0.1855,0.42969
Angelique,S28,56,t56,-0.3447,0.60156
Angelique,S28,57,t57,-0.8397,0.74219
Angelique,S28,58,t58,-1.2788,0.88281
Angelique,S28,59,t59,-1.5831,0.92969
Angelique,S28,60,t60,-1.5079,0.92969
Angelique,S28,61,t61,-1.1214,0.82031
Angelique,S28,62,t62,-0.8211,0.78906
Angelique,S28,63,t63,-0.7293,0.74219
Angelique,S29,0,t00,1.4361,0.08594
Angelique,S29,1,t01,1.2892,0.10156
Angelique,S29,2,t02,1.0257,0.19531
Angelique,S29,3,t03,0.8633,0.22656
Angelique,S29,4,t04,0.7553,0.25781
Angelique,S29,5,t05,0.6839,0.27344
Angelique,S29,6,t06,0.5739,0.32031
Angelique,S29,7,t07,0.3903,0.33594
Angelique,S29,8,t08,0.221,0.38281
Angelique,S29,9,t09,0.1417,0.46094
Angelique,S29,10,t10,0.096,0.46094
Angelique,S29,11,t11,0.0139,0.49219
Angelique,S29,12,t12,-0.1012,0.53906
Angelique,S29,13,t13,-0.1669,0.50781
Angelique,S29,14,t14,-0.1736,0.50781
Angelique,S29,15,t15,-0.2966,0.50781
Angelique,S29,16,t16,-0.5864,0.58594
Angelique,S29,17,t17,-0.9292,0.75781
Angelique,S29,18,t18,-1.2345,0.86719
Angelique,S29,19,t19,-1.4243,0.92969
Angelique,S29,20,t20,-1.4737,0.92969
Angelique,S29,21,t21,-1.4381,0.92969
Angelique,S29,22,t22,-1.3785,0.88281
Angelique,S29,23,t23,-1.3049,0.89844
Angelique,S29,24,t24,-1.1931,0.88281
Angelique,S29,25,t25,-1.1233,0.85156
Angelique,S29,26,t26,-1.1308,0.85156
Angelique,S29,27,t27,-1.1258,0.86719
Angelique,S29,28,t28,-1.0827,0.82031
Angelique,S29,29,t29,-1.0211,0.80469
Angelique,S29,30,t30,-0.8952,0.77344
Angelique,S29,31,t31,-0.6981,0.72656
Angelique,S29,32,t32,-0.4361,0.66406
Angelique,S29,33,t33,-0.1193,0.52344
Angelique,S29,34,t34,0.3912,0.35156
Angelique,S29,35,t35,0.8824,0.17969
Angelique,S29,36,t36,1.0297,0.17969
Angelique,S29,37,t37,1.0634,0.14844
Angelique,S29,38,t38,1.2319,0.11719
Angelique,S29,39,t39,1.4602,0.08594
Angelique,S29,40,t40,1.4878,0.05469
Angelique,S29,41,t41,1.4099,0.07031
Angelique,S29,42,t42,1.3654,0.07031
Angelique,S29,43,t43,1.2894,0.11719
Angelique,S29,44,t44,1.0691,0.17969
Angelique,S29,45,t45,0.7508,0.24219
Angelique,S29,46,t46,0.6004,0.27344
Angelique,S29,47,t47,0.5247,0.30469
Angelique,S29,48,t48,0.3263,0.38281
Angelique,S29,49,t49,0.0391,0.49219
Angelique,S29,50,t50,-0.189,0.55469
Angelique,S29,51,t51,-0.2374,0.58594
Angelique,S29,52,t52,-0.1475,0.55469
Angelique,S29,53,t53,-0.0228,0.50781
Angelique,S29,54,t54,0.1127,0.46094
Angelique,S29,55,t55,0.244,0.42969
Angelique,S29,56,t56,0.3327,0.35156
Angelique,S29,57,t57,0.3886,0.33594
Angelique,S29,58,t58,0.4409,0.33594
Angelique,S29,59,t59,0.5134,0.30469
Angelique,S29,60,t60,0.6068,0.28906
Angelique,S29,61,t61,0.6959,0.28906
Angelique,S29,62,t62,0.8108,0.24219
Angelique,S29,63,t63,0.8428,0.16406
Angelique,S31,0,t00,1.463,0.07031
Angelique,S31,1,t01,1.5045,0.08594
Angelique,S31,2,t02,1.594,0.05469
Angelique,S31,3,t03,1.5186,0.07031
Angelique,S31,4,t04,1.3373,0.10156
Angelique,S31,5,t05,1.1135,0.14844
Angelique,S31,6,t06,0.7448,0.24219
Angelique,S31,7,t07,0.2558,0.42969
Angelique,S31,8,t08,-0.1528,0.57031
Angelique,S31,9,t09,-0.3996,0.67969
Angelique,S31,10,t10,-0.4621,0.67969
Angelique,S31,11,t11,-0.3149,0.64844
Angelique,S31,12,t12,-0.0254,0.52344
Angelique,S31,13,t13,0.2508,0.36719
Angelique,S31,14,t14,0.3683,0.35156
Angelique,S31,15,t15,0.2487,0.39844
Angelique,S31,16,t16,0.0213,0.49219
Angelique,S31,17,t17,-0.0603,0.52344
Angelique,S31,18,t18,0.1544,0.42969
Angelique,S31,19,t19,0.5861,0.30469
Angelique,S31,20,t20,0.8949,0.19531
Angelique,S31,21,t21,0.9399,0.19531
Angelique,S31,22,t22,0.789,0.25781
Angelique,S31,23,t23,0.6977,0.28906
Angelique,S31,24,t24,0.7428,0.28906
Angelique,S31,25,t25,0.7466,0.32031
Angelique,S31,26,t26,0.635,0.33594
Angelique,S31,27,t27,0.454,0.35156
Angelique,S31,28,t28,0.32,0.38281
Angelique,S31,29,t29,0.377,0.36719
Angelique,S31,30,t30,0.6151,0.27344
Angelique,S31,31,t31,0.888,0.24219
Angelique,S31,32,t32,1.001,0.22656
Angelique,S31,33,t33,0.8863,0.22656
Angelique,S31,34,t34,0.7166,0.24219
Angelique,S31,35,t35,0.7323,0.25781
Angelique,S31,36,t36,0.9225,0.22656
Angelique,S31,37,t37,1.0924,0.17969
Angelique,S31,38,t38,1.1051,0.14844
Angelique,S31,39,t39,0.9558,0.24219
Angelique,S31,40,t40,0.6791,0.36719
Angelique,S31,41,t41,0.2894,0.42969
Angelique,S31,42,t42,-0.0908,0.50781
Angelique,S31,43,t43,-0.2991,0.63281
Angelique,S31,44,t44,-0.3081,0.61719
Angelique,S31,45,t45,-0.1671,0.57031
Angelique,S31,46,t46,0.041,0.49219
Angelique,S31,47,t47,0.2232,0.42969
Angelique,S31,48,t48,0.3344,0.38281
Angelique,S31,49,t49,0.3789,0.35156
Angelique,S31,50,t50,0.3935,0.33594
Angelique,S31,51,t51,0.4232,0.30469
Angelique,S31,52,t52,0.5023,0.33594
Angelique,S31,53,t53,0.629,0.36719
Angelique,S31,54,t54,0.7651,0.39844
Angelique,S31,55,t55,0.8455,0.27344
Angelique,S31,56,t56,0.805,0.24219
Angelique,S31,57,t57,0.7105,0.24219
Angelique,S31,58,t58,0.7298,0.24219
Angelique,S31,59,t59,0.9198,0.19531
Angelique,S31,60,t60,1.1793,0.13281
Angelique,S31,61,t61,1.3894,0.10156
Angelique,S31,62,t62,1.4821,0.07031
Angelique,S31,63,t63,1.4733,0.05469
Angelique,S32,0,t00,0.7182,0.30469
Angelique,S32,1,t01,0.5185,0.36719
Angelique,S32,2,t02,0.2814,0.39844
Angelique,S32,3,t03,0.0357,0.49219
Angelique,S32,4,t04,-0.1019,0.57031
Angelique,S32,5,t05,-0.1005,0.50781
Angelique,S32,6,t06,-0.0541,0.52344
Angelique,S32,7,t07,-0.0481,0.53906
Angelique,S32,8,t08,-0.0657,0.55469
Angelique,S32,9,t09,-0.0675,0.52344
Angelique,S32,10,t10,-0.0785,0.53906
Angelique,S32,11,t11,-0.0607,0.52344
Angelique,S32,12,t12,0.0453,0.44531
Angelique,S32,13,t13,0.315,0.39844
Angelique,S32,14,t14,0.6639,0.27344
Angelique,S32,15,t15,0.8751,0.17969
Angelique,S32,16,t16,0.9837,0.16406
Angelique,S32,17,t17,1.0559,0.14844
Angelique,S32,18,t18,1.0483,0.16406
Angelique,S32,19,t19,1.0342,0.16406
Angelique,S32,20,t20,1.0442,0.17969
Angelique,S32,21,t21,1.0851,0.16406
Angelique,S32,22,t22,1.0624,0.17969
Angelique,S32,23,t23,0.9175,0.27344
Angelique,S32,24,t24,0.8305,0.30469
Angelique,S32,25,t25,0.9335,0.24219
Angelique,S32,26,t26,0.7635,0.21094
Angelique,S32,27,t27,0.4739,0.33594
Angelique,S32,28,t28,0.398,0.33594
Angelique,S32,29,t29,0.4288,0.35156
Angelique,S32,30,t30,0.4954,0.32031
Angelique,S32,31,t31,0.6338,0.27344
Angelique,S32,32,t32,0.6824,0.27344
Angelique,S32,33,t33,0.4645,0.32031
Angelique,S32,34,t34,0.1635,0.42969
Angelique,S32,35,t35,-0.0258,0.50781
Angelique,S32,36,t36,-0.2751,0.61719
Angelique,S32,37,t37,-0.3715,0.64844
Angelique,S32,38,t38,0.4154,0.36719
Angelique,S32,39,t39,0.9338,0.19531
Angelique,S32,40,t40,1.2958,0.11719
Angelique,S32,41,t41,1.6379,0.03906
Angelique,S32,42,t42,1.7955,0.00781
Angelique,S32,43,t43,1.7851,0.03906
Angelique,S32,44,t44,1.7689,0.03906
Angelique,S32,45,t45,1.7249,0.05469
Angelique,S32,46,t46,1.6837,0.05469
Angelique,S32,47,t47,1.6801,0.05469
Angelique,S32,48,t48,1.6625,0.03906
Angelique,S32,49,t49,1.7255,0.05469
Angelique,S32,50,t50,1.9458,0.02344
Angelique,S32,51,t51,2.0514,0.00781
Angelique,S32,52,t52,1.9659,0.00781
Angelique,S32,53,t53,1.9006,0.00781
Angelique,S32,54,t54,1.8946,0.00781
Angelique,S32,55,t55,1.87,0.02344
Angelique,S32,56,t56,1.7625,0.05469
Angelique,S32,57,t57,1.6056,0.05469
Angelique,S32,58,t58,1.5935,0.05469
Angelique,S32,59,t59,1.5669,0.02344
Angelique,S32,60,t60,1.4665,0.00781
Angelique,S32,61,t61,1.2919,0.05469
Angelique,S32,62,t62,1.0971,0.14844
Angelique,S32,63,t63,0.9688,0.22656
Angelique,S33,0,t00,-0.3606,0.60156
Angelique,S33,1,t01,-0.2078,0.57031
Angelique,S33,2,t02,0.0507,0.44531
Angelique,S33,3,t03,0.1839,0.41406
Angelique,S33,4,t04,0.0743,0.46094
Angelique,S33,5,t05,-0.1421,0.57031
Angelique,S33,6,t06,-0.2117,0.60156
Angelique,S33,7,t07,0.3122,0.39844
Angelique,S33,8,t08,0.5477,0.32031
Angelique,S33,9,t09,0.307,0.38281
Angelique,S33,10,t10,-0.1278,0.57031
Angelique,S33,11,t11,-0.0556,0.50781
Angelique,S33,12,t12,0.0201,0.49219
Angelique,S33,13,t13,-0.022,0.50781
Angelique,S33,14,t14,0.0797,0.46094
Angelique,S33,15,t15,0.455,0.32031
Angelique,S33,16,t16,0.8309,0.19531
Angelique,S33,17,t17,1.0918,0.14844
Angelique,S33,18,t18,1.1921,0.07031
Angelique,S33,19,t19,0.8526,0.19531
Angelique,S33,20,t20,0.2407,0.41406
Angelique,S33,21,t21,-0.138,0.58594
Angelique,S33,22,t22,-0.1742,0.55469
Angelique,S33,23,t23,-0.0848,0.55469
Angelique,S33,24,t24,-0.3614,0.64844
Angelique,S33,25,t25,-0.7384,0.74219
Angelique,S33,26,t26,-0.5319,0.71094
Angelique,S33,27,t27,0.2771,0.41406
Angelique,S33,28,t28,0.6614,0.25781
Angelique,S33,29,t29,0.675,0.25781
Angelique,S33,30,t30,0.5363,0.28906
Angelique,S33,31,t31,0.2609,0.44531
Angelique,S33,32,t32,0.0635,0.49219
Angelique,S33,33,t33,0.0789,0.46094
Angelique,S33,34,t34,-0.1754,0.57031
Angelique,S33,35,t35,-0.6649,0.69531
Angelique,S33,36,t36,-0.7608,0.72656
Angelique,S33,37,t37,-0.6701,0.69531
Angelique,S33,38,t38,-0.5275,0.64844
Angelique,S33,39,t39,-0.4523,0.63281
Angelique,S33,40,t40,-0.3319,0.63281
Angelique,S33,41,t41,0.0162,0.49219
Angelique,S33,42,t42,0.6934,0.28906
Angelique,S33,43,t43,1.6313,0.07031
Angelique,S33,44,t44,2.2188,0.00781
Angelique,S33,45,t45,2.283,0.00781
Angelique,S33,46,t46,2.2765,0.00781
Angelique,S33,47,t47,2.215,0.00781
Angelique,S33,48,t48,1.7501,0.03906
Angelique,S33,49,t49,1.4145,0.07031
Angelique,S33,50,t50,1.7361,0.02344
Angelique,S33,51,t51,1.8636,0.00781
Angelique,S33,52,t52,1.7427,0.05469
Angelique,S33,53,t53,1.5571,0.08594
Angelique,S33,54,t54,1.5648,0.08594
Angelique,S33,55,t55,1.642,0.07031
Angelique,S33,56,t56,1.4688,0.08594
Angelique,S33,57,t57,1.0753,0.17969
Angelique,S33,58,t58,0.8108,0.27344
Angelique,S33,59,t59,0.6864,0.32031
Angelique,S33,60,t60,0.5544,0.39844
Angelique,S33,61,t61,0.4397,0.41406
Angelique,S33,62,t62,0.3515,0.38281
Angelique,S33,63,t63,0.2817,0.41406
Angelique,S34,0,t00,0.0427,0.49219
Angelique,S34,1,t01,-0.3267,0.58594
Angelique,S34,2,t02,-0.6209,0.72656
Angelique,S34,3,t03,-0.9022,0.80469
Angelique,S34,4,t04,-1.3735,0.91406
Angelique,S34,5,t05,-1.6516,0.94531
Angelique,S34,6,t06,-1.4969,0.96094
Angelique,S34,7,t07,-1.3141,0.92969
Angelique,S34,8,t08,-1.2774,0.92969
Angelique,S34,9,t09,-1.3898,0.91406
Angelique,S34,10,t10,-1.4216,0.89844
Angelique,S34,11,t11,-1.2738,0.88281
Angelique,S34,12,t12,-1.1428,0.86719
Angelique,S34,13,t13,-1.1873,0.86719
Angelique,S34,14,t14,-1.2705,0.89844
Angelique,S34,15,t15,-1.3487,0.91406
Angelique,S34,16,t16,-1.4668,0.92969
Angelique,S34,17,t17,-1.6125,0.94531
Angelique,S34,18,t18,-1.3362,0.89844
Angelique,S34,19,t19,-0.1228,0.58594
Angelique,S34,20,t20,0.5583,0.36719
Angelique,S34,21,t21,0.5987,0.36719
Angelique,S34,22,t22,0.8534,0.25781
Angelique,S34,23,t23,1.4462,0.08594
Angelique,S34,24,t24,1.9017,0.00781
Angelique,S34,25,t25,2.2468,0.00781
Angelique,S34,26,t26,2.219,0.00781
Angelique,S34,27,t27,1.9089,0.02344
Angelique,S34,28,t28,1.4995,0.08594
Angelique,S34,29,t29,0.7473,0.22656
Angelique,S34,30,t30,-0.2835,0.63281
Angelique,S34,31,t31,-0.859,0.77344
Angelique,S34,32,t32,-1.2017,0.88281
Angelique,S34,33,t33,-1.1736,0.86719
Angelique,S34,34,t34,-1.0533,0.85156
Angelique,S34,35,t35,-0.9449,0.80469
Angelique,S34,36,t36,-0.876,0.77344
Angelique,S34,37,t37,-0.9445,0.82031
Angelique,S34,38,t38,-0.9798,0.82031
Angelique,S34,39,t39,-1.2173,0.85156
Angelique,S34,40,t40,-1.6353,0.96094
Angelique,S34,41,t41,-1.6701,0.96094
Angelique,S34,42,t42,-1.3216,0.88281
Angelique,S34,43,t43,-0.8115,0.80469
Angelique,S34,44,t44,-0.3958,0.64844
Angelique,S34,45,t45,-0.1617,0.57031
Angelique,S34,46,t46,0.001,0.49219
Angelique,S34,47,t47,0.2827,0.38281
Angelique,S34,48,t48,0.7665,0.28906
Angelique,S34,49,t49,1.1735,0.13281
Angelique,S34,50,t50,1.3384,0.10156
Angelique,S34,51,t51,1.32,0.13281
Angelique,S34,52,t52,1.136,0.14844
Angelique,S34,53,t53,0.9163,0.19531
Angelique,S34,54,t54,0.7413,0.21094
Angelique,S34,55,t55,0.5409,0.32031
Angelique,S34,56,t56,0.3039,0.38281
Angelique,S34,57,t57,0.2011,0.44531
Angelique,S34,58,t58,0.3367,0.33594
Angelique,S34,59,t59,0.5216,0.32031
Angelique,S34,60,t60,0.546,0.30469
Angelique,S34,61,t61,0.3709,0.33594
Angelique,S34,62,t62,0.1455,0.47656
Angelique,S34,63,t63,-0.034,0.53906
Angelique,S35,0,t00,-0.1689,0.57031
Angelique,S35,1,t01,0.0389,0.47656
Angelique,S35,2,t02,0.3717,0.46094
Angelique,S35,3,t03,0.7725,0.14844
Angelique,S35,4,t04,0.9921,0.13281
Angelique,S35,5,t05,1.041,0.13281
Angelique,S35,6,t06,1.0804,0.17969
Angelique,S35,7,t07,1.1769,0.13281
Angelique,S35,8,t08,1.2078,0.10156
Angelique,S35,9,t09,1.2184,0.13281
Angelique,S35,10,t10,1.375,0.05469
Angelique,S35,11,t11,1.5121,0.00781
Angelique,S35,12,t12,1.4694,0.05469
Angelique,S35,13,t13,1.3714,0.05469
Angelique,S35,14,t14,1.1822,0.08594
Angelique,S35,15,t15,0.9009,0.32031
Angelique,S35,16,t16,0.6975,0.42969
Angelique,S35,17,t17,0.5969,0.39844
Angelique,S35,18,t18,0.6219,0.36719
Angelique,S35,19,t19,0.7341,0.32031
Angelique,S35,20,t20,0.8518,0.27344
Angelique,S35,21,t21,0.9516,0.24219
Angelique,S35,22,t22,0.9108,0.35156
Angelique,S35,23,t23,0.6885,0.38281
Angelique,S35,24,t24,0.6022,0.38281
Angelique,S35,25,t25,0.8951,0.21094
Angelique,S35,26,t26,1.0898,0.16406
Angelique,S35,27,t27,0.992,0.21094
Angelique,S35,28,t28,0.7596,0.32031
Angelique,S35,29,t29,0.7153,0.36719
Angelique,S35,30,t30,0.8582,0.30469
Angelique,S35,31,t31,0.881,0.27344
Angelique,S35,32,t32,0.6425,0.30469
Angelique,S35,33,t33,0.29,0.36719
Angelique,S35,34,t34,-0.0321,0.52344
Angelique,S35,35,t35,-0.3724,0.61719
Angelique,S35,36,t36,-0.4796,0.66406
Angelique,S35,37,t37,-0.1855,0.57031
Angelique,S35,38,t38,-0.1749,0.55469
Angelique,S35,39,t39,-0.7166,0.72656
Angelique,S35,40,t40,-1.0627,0.75781
Angelique,S35,41,t41,-1.0261,0.85156
Angelique,S35,42,t42,-0.799,0.74219
Angelique,S35,43,t43,-0.3117,0.61719
Angelique,S35,44,t44,0.0453,0.44531
Angelique,S35,45,t45,-0.0667,0.50781
Angelique,S35,46,t46,-0.4228,0.66406
Angelique,S35,47,t47,-0.8571,0.80469
Angelique,S35,48,t48,-1.1557,0.86719
Angelique,S35,49,t49,-0.9992,0.82031
Angelique,S35,50,t50,-1.0023,0.83594
Angelique,S35,51,t51,-1.2322,0.86719
Angelique,S35,52,t52,-1.181,0.86719
Angelique,S35,53,t53,-0.8559,0.78906
Angelique,S35,54,t54,-0.2099,0.61719
Angelique,S35,55,t55,0.2914,0.36719
Angelique,S35,56,t56,0.3746,0.33594
Angelique,S35,57,t57,0.3238,0.39844
Angelique,S35,58,t58,0.071,0.46094
Angelique,S35,59,t59,-0.2705,0.58594
