dataset,subject,elec_idx,elec,z,p
Angelique,S25,43,t43,0.2641,0.35156
Angelique,S25,44,t44,0.2939,0.35156
Angelique,S25,45,t45,0.3573,0.32031
Angelique,S25,46,t46,0.3934,0.32031
Angelique,S25,47,t47,0.3653,0.30469
Angelique,S25,48,t48,0.287,0.30469
Angelique,S25,49,t49,0.1805,0.35156
Angelique,S25,50,t50,0.1028,0.41406
Angelique,S25,51,t51,0.0799,0.46094
Angelique,S25,52,t52,0.1081,0.44531
Angelique,S25,53,t53,0.1919,0.44531
Angelique,S25,54,t54,0.2436,0.39844
Angelique,S25,55,t55,0.2732,0.38281
Angelique,S25,56,t56,0.3416,0.35156
Angelique,S25,57,t57,0.3821,0.33594
Angelique,S25,58,t58,0.3526,0.30469
Angelique,S25,59,t59,0.2939,0.28906
Angelique,S25,60,t60,0.2594,0.30469
Angelique,S25,61,t61,0.2517,0.33594
Angelique,S25,62,t62,0.219,0.35156
Angelique,S25,63,t63,0.1468,0.38281
Angelique,S26,0,t00,1.6728,0.05469
Angelique,S26,1,t01,1.5496,0.08594
Angelique,S26,2,t02,1.4599,0.08594
Angelique,S26,3,t03,1.2753,0.13281
Angelique,S26,4,t04,1.0958,0.17969
Angelique,S26,5,t05,0.9405,0.22656
Angelique,S26,6,t06,0.7299,0.27344
Angelique,S26,7,t07,0.6899,0.25781
Angelique,S26,8,t08,0.9456,0.17969
Angelique,S26,9,t09,1.219,0.11719
Angelique,S26,10,t10,1.3931,0.10156
Angelique,S26,11,t11,1.4893,0.08594
Angelique,S26,12,t12,1.5178,0.07031
Angelique,S26,13,t13,1.332,0.10156
Angelique,S26,14,t14,0.531,0.28906
Angelique,S26,15,t15,-0.3673,0.61719
Angelique,S26,16,t16,-0.2941,0.60156
Angelique,S26,17,t17,0.4962,0.32031
Angelique,S26,18,t18,1.356,0.10156
Angelique,S26,19,t19,1.5225,0.03906
Angelique,S26,20,t20,1.3831,0.07031
Angelique,S26,21,t21,1.2957,0.11719
Angelique,S26,22,t22,1.4148,0.10156
Angelique,S26,23,t23,1.6397,0.03906
Angelique,S26,24,t24,1.7707,0.02344
Angelique,S26,25,t25,1.8431,0.02344
Angelique,S26,26,t26,1.9104,0.02344
Angelique,S26,27,t27,1.9568,0.00781
Angelique,S26,28,t28,1.9404,0.02344
Angelique,S26,29,t29,1.9081,0.02344
Angelique,S26,30,t30,1.8651,0.03906
Angelique,S26,31,t31,1.6796,0.05469
Angelique,S26,32,t32,0.9129,0.16406
Angelique,S26,33,t33,0.1737,0.44531
Angelique,S26,34,t34,-0.0665,0.53906
Angelique,S26,35,t35,-0.0545,0.52344
Angelique,S26,36,t36,-0.1134,0.55469
Angelique,S26,37,t37,-0.1024,0.52344
Angelique,S26,38,t38,0.1563,0.42969
Angelique,S26,39,t39,0.4085,0.36719
Angelique,S26,40,t40,0.2418,0.36719
Angelique,S26,41,t41,-0.4561,0.66406
Angelique,S26,42,t42,-0.5376,0.69531
Angelique,S26,43,t43,-0.0685,0.52344
Angelique,S26,44,t44,0.2416,0.42969
Angelique,S26,45,t45,0.5576,0.32031
Angelique,S26,46,t46,1.0853,0.13281
Angelique,S26,47,t47,1.3544,0.10156
Angelique,S26,48,t48,1.3044,0.11719
Angelique,S26,49,t49,1.354,0.11719
Angelique,S26,50,t50,1.4543,0.07031
Angelique,S26,51,t51,1.5939,0.03906
Angelique,S26,52,t52,1.6686,0.05469
Angelique,S26,53,t53,1.6384,0.05469
Angelique,S26,54,t54,1.7595,0.03906
Angelique,S26,55,t55,2.1269,0.00781
Angelique,S26,56,t56,2.3544,0.00781
Angelique,S26,57,t57,2.2805,0.00781
Angelique,S26,58,t58,2.0551,0.00781
Angelique,S26,59,t59,1.8841,0.00781
Angelique,S26,60,t60,1.8995,0.00781
Angelique,S26,61,t61,2.0011,0.00781
Angelique,S26,62,t62,2.0349,0.00781
Angelique,S26,63,t63,1.9022,0.00781
Angelique,S27,0,t00,0.4668,0.27344
Angelique,S27,1,t01,0.4496,0.28906
Angelique,S27,2,t02,0.6775,0.25781
Angelique,S27,3,t03,0.9127,0.21094
Angelique,S27,4,t04,0.9664,0.16406
Angelique,S27,5,t05,1.0237,0.14844
Angelique,S27,6,t06,1.1398,0.14844
Angelique,S27,7,t07,1.2005,0.13281
Angelique,S27,8,t08,1.1124,0.14844
Angelique,S27,9,t09,0.9823,0.21094
Angelique,S27,10,t10,0.9092,0.19531
Angelique,S27,11,t11,0.875,0.24219
Angelique,S27,12,t12,0.8888,0.21094
Angelique,S27,13,t13,1.0127,0.16406
Angelique,S27,14,t14,1.0705,0.16406
Angelique,S27,15,t15,0.8738,0.22656
Angelique,S27,16,t16,0.6732,0.25781
Angelique,S27,17,t17,0.6316,0.28906
Angelique,S27,18,t18,0.856,0.22656
Angelique,S27,19,t19,1.2809,0.13281
Angelique,S27,20,t20,1.5841,0.08594
Angelique,S27,21,t21,1.7238,0.03906
Angelique,S27,22,t22,1.7936,0.03906
Angelique,S27,23,t23,1.8131,0.02344
Angelique,S27,24,t24,1.8342,0.02344
Angelique,S27,25,t25,1.8395,0.02344
Angelique,S27,26,t26,1.8344,0.02344
Angelique,S27,27,t27,1.78,0.00781
Angelique,S27,28,t28,1.6698,0.00781
Angelique,S27,29,t29,1.5511,0.03906
Angelique,S27,30,t30,1.5372,0.03906
Angelique,S27,31,t31,1.5816,0.03906
Angelique,S27,32,t32,1.5174,0.07031
Angelique,S27,33,t33,1.3249,0.10156
Angelique,S27,34,t34,1.1665,0.14844
Angelique,S27,35,t35,1.1037,0.17969
Angelique,S27,36,t36,1.052,0.17969
Angelique,S27,37,t37,0.9791,0.24219
Angelique,S27,38,t38,0.8745,0.28906
Angelique,S27,39,t39,0.8259,0.36719
Angelique,S27,40,t40,0.8786,0.28906
Angelique,S27,41,t41,0.8495,0.25781
Angelique,S27,42,t42,0.7271,0.25781
Angelique,S27,43,t43,0.6479,0.27344
Angelique,S27,44,t44,0.7468,0.27344
Angelique,S27,45,t45,1.0585,0.16406
Angelique,S27,46,t46,1.3149,0.10156
Angelique,S27,47,t47,1.3552,0.10156
Angelique,S27,48,t48,1.2996,0.11719
Angelique,S27,49,t49,1.1928,0.14844
Angelique,S27,50,t50,1.0202,0.14844
Angelique,S27,51,t51,1.009,0.16406
Angelique,S27,52,t52,1.3319,0.10156
Angelique,S27,53,t53,1.4966,0.07031
Angelique,S27,54,t54,1.2823,0.10156
Angelique,S27,55,t55,0.9515,0.17969
Angelique,S27,56,t56,0.5084,0.27344
Angelique,S27,57,t57,0.1545,0.42969
Angelique,S27,58,t58,0.1076,0.46094
Angelique,S27,59,t59,0.2346,0.42969
Angelique,S27,60,t60,0.3022,0.38281
Angelique,S27,61,t61,0.3544,0.35156
Angelique,S27,62,t62,0.4432,0.30469
Angelique,S27,63,t63,0.5161,0.28906
Angelique,S28,0,t00,-0.5847,0.71094
Angelique,S28,1,t01,-0.3996,0.67969
Angelique,S28,2,t02,-0.2802,0.63281
Angelique,S28,3,t03,-0.2242,0.58594
Angelique,S28,4,t04,-0.1917,0.57031
Angelique,S28,5,t05,-0.1672,0.57031
Angelique,S28,6,t06,-0.1441,0.57031
Angelique,S28,7,t07,-0.1025,0.55469
Angelique,S28,8,t08,-0.089,0.53906
Angelique,S28,9,t09,-0.1634,0.57031
Angelique,S28,10,t10,-0.3079,0.60156
Angelique,S28,11,t11,-0.4598,0.67969
Angelique,S28,12,t12,-0.5688,0.71094
Angelique,S28,13,t13,-0.5946,0.72656
Angelique,S28,14,t14,-0.5467,0.72656
Angelique,S28,15,t15,-0.4555,0.72656
Angelique,S28,16,t16,-0.3401,0.71094
Angelique,S28,17,t17,-0.2342,0.64844
Angelique,S28,18,t18,-0.1356,0.60156
Angelique,S28,19,t19,-0.0442,0.55469
Angelique,S28,20,t20,-0.0123,0.52344
Angelique,S28,21,t21,-0.042,0.53906
Angelique,S28,22,t22,-0.0423,0.53906
Angelique,S28,23,t23,0.0007,0.49219
Angelique,S28,24,t24,0.0024,0.49219
Angelique,S28,25,t25,-0.0284,0.52344
Angelique,S28,26,t26,-0.0443,0.53906
Angelique,S28,27,t27,-0.0519,0.55469
Angelique,S28,28,t28,-0.065,0.53906
Angelique,S28,29,t29,-0.0659,0.55469
Angelique,S28,30,t30,-0.0546,0.53906
Angelique,S28,31,t31,-0.0781,0.52344
Angelique,S28,32,t32,-0.159,0.53906
Angelique,S28,33,t33,-0.2585,0.58594
Angelique,S28,34,t34,-0.3353,0.64844
Angelique,S28,35,t35,-0.4026,0.71094
Angelique,S28,36,t36,-0.5011,0.74219
Angelique,S28,37,t37,-0.5926,0.72656
Angelique,S28,38,t38,-0.5151,0.67969
Angelique,S28,39,t39,-0.2546,0.61719
Angelique,S28,40,t40,-0.0624,0.50781
Angelique,S28,41,t41,-0.0564,0.50781
Angelique,S28,42,t42,-0.1209,0.55469
Angelique,S28,43,t43,-0.1914,0.58594
Angelique,S28,44,t44,-0.2418,0.58594
Angelique,S28,45,t45,-0.1918,0.57031
Angelique,S28,46,t46,-0.0472,0.53906
Angelique,S28,47,t47,0.1243,0.41406
Angelique,S28,48,t48,0.2721,0.33594
Angelique,S28,49,t49,0.3638,0.33594
Angelique,S28,50,t50,0.4202,0.33594
Angelique,S28,51,t51,0.496,0.30469
Angelique,S28,52,t52,0.5879,0.27344
Angelique,S28,53,t53,0.6774,0.25781
Angelique,S28,54,t54,0.7918,0.19531
Angelique,S28,55,t55,0.8056,0.22656
Angelique,S28,56,t56,0.07,0.47656
Angelique,S28,57,t57,-1.0363,0.82031
Angelique,S28,58,t58,-1.4257,0.89844
Angelique,S28,59,t59,-1.5311,0.92969
Angelique,S28,60,t60,-1.5111,0.91406
Angelique,S28,61,t61,-1.3848,0.91406
Angelique,S28,62,t62,-1.1689,0.88281
Angelique,S28,63,t63,-0.9067,0.78906
Angelique,S29,0,t00,-0.6076,0.69531
Angelique,S29,1,t01,-0.6475,0.72656
Angelique,S29,2,t02,-0.7404,0.75781
Angelique,S29,3,t03,-0.8424,0.80469
Angelique,S29,4,t04,-0.9238,0.80469
Angelique,S29,5,t05,-0.9743,0.78906
Angelique,S29,6,t06,-0.9876,0.78906
Angelique,S29,7,t07,-0.9492,0.77344
Angelique,S29,8,t08,-0.8551,0.77344
Angelique,S29,9,t09,-0.7104,0.75781
Angelique,S29,10,t10,-0.5225,0.69531
Angelique,S29,11,t11,-0.2912,0.60156
Angelique,S29,12,t12,-0.088,0.53906
Angelique,S29,13,t13,-0.0027,0.52344
Angelique,S29,14,t14,-0.0178,0.50781
Angelique,S29,15,t15,-0.1052,0.52344
Angelique,S29,16,t16,-0.237,0.53906
Angelique,S29,17,t17,-0.3719,0.61719
Angelique,S29,18,t18,-0.5064,0.67969
Angelique,S29,19,t19,-0.643,0.72656
Angelique,S29,20,t20,-0.7777,0.75781
Angelique,S29,21,t21,-0.922,0.78906
Angelique,S29,22,t22,-1.0944,0.83594
Angelique,S29,23,t23,-1.2833,0.85156
Angelique,S29,24,t24,-1.4444,0.91406
Angelique,S29,25,t25,-1.5232,0.96094
Angelique,S29,26,t26,-1.5408,0.97656
Angelique,S29,27,t27,-1.5194,0.97656
Angelique,S29,28,t28,-1.4227,0.89844
Angelique,S29,29,t29,-1.2558,0.86719
Angelique,S29,30,t30,-1.0077,0.86719
Angelique,S29,31,t31,-0.6723,0.74219
Angelique,S29,32,t32,-0.3047,0.61719
Angelique,S29,33,t33,0.0272,0.47656
Angelique,S29,34,t34,0.2852,0.38281
Angelique,S29,35,t35,0.4274,0.35156
Angelique,S29,36,t36,0.4482,0.32031
Angelique,S29,37,t37,0.4061,0.32031
Angelique,S29,38,t38,0.3404,0.35156
Angelique,S29,39,t39,0.2784,0.41406
Angelique,S29,40,t40,0.2758,0.39844
Angelique,S29,41,t41,0.3892,0.32031
Angelique,S29,42,t42,0.5788,0.28906
Angelique,S29,43,t43,0.6934,0.24219
Angelique,S29,44,t44,0.6009,0.28906
Angelique,S29,45,t45,0.1261,0.42969
Angelique,S29,46,t46,-0.4536,0.64844
Angelique,S29,47,t47,-0.7064,0.69531
Angelique,S29,48,t48,-0.7158,0.74219
Angelique,S29,49,t49,-0.6371,0.74219
Angelique,S29,50,t50,-0.6019,0.71094
Angelique,S29,51,t51,-0.6625,0.67969
Angelique,S29,52,t52,-0.7652,0.75781
Angelique,S29,53,t53,-0.8553,0.78906
Angelique,S29,54,t54,-0.9386,0.83594
Angelique,S29,55,t55,-1.008,0.83594
Angelique,S29,56,t56,-1.0208,0.80469
Angelique,S29,57,t57,-0.9563,0.80469
Angelique,S29,58,t58,-0.8599,0.75781
Angelique,S29,59,t59,-0.8113,0.75781
Angelique,S29,60,t60,-0.8159,0.77344
Angelique,S29,61,t61,-0.837,0.75781
Angelique,S29,62,t62,-0.8275,0.77344
Angelique,S29,63,t63,-0.8097,0.75781
Angelique,S31,0,t00,0.4509,0.41406
Angelique,S31,1,t01,0.5381,0.33594
Angelique,S31,2,t02,0.6879,0.25781
Angelique,S31,3,t03,0.8842,0.16406
Angelique,S31,4,t04,1.024,0.14844
Angelique,S31,5,t05,1.107,0.14844
Angelique,S31,6,t06,1.1927,0.13281
Angelique,S31,7,t07,1.2823,0.11719
Angelique,S31,8,t08,1.3281,0.11719
Angelique,S31,9,t09,1.3171,0.11719
Angelique,S31,10,t10,1.2605,0.11719
Angelique,S31,11,t11,1.159,0.11719
Angelique,S31,12,t12,1.038,0.13281
Angelique,S31,13,t13,1.0369,0.17969
Angelique,S31,14,t14,1.1688,0.13281
Angelique,S31,15,t15,1.3662,0.10156
Angelique,S31,16,t16,1.6116,0.03906
Angelique,S31,17,t17,1.8655,0.02344
Angelique,S31,18,t18,2.0207,0.02344
Angelique,S31,19,t19,2.0109,0.02344
Angelique,S31,20,t20,1.8408,0.02344
Angelique,S31,21,t21,1.5966,0.05469
Angelique,S31,22,t22,1.4438,0.08594
Angelique,S31,23,t23,1.38,0.08594
Angelique,S31,24,t24,1.2468,0.10156
Angelique,S31,25,t25,0.9732,0.17969
Angelique,S31,26,t26,0.6971,0.27344
Angelique,S31,27,t27,0.5393,0.32031
Angelique,S31,28,t28,0.5074,0.33594
Angelique,S31,29,t29,0.5853,0.28906
Angelique,S31,30,t30,0.741,0.27344
Angelique,S31,31,t31,0.9349,0.13281
Angelique,S31,32,t32,1.091,0.14844
Angelique,S31,33,t33,1.1641,0.13281
Angelique,S31,34,t34,1.1913,0.13281
Angelique,S31,35,t35,1.1586,0.16406
Angelique,S31,36,t36,1.0682,0.17969
Angelique,S31,37,t37,1.017,0.19531
Angelique,S31,38,t38,1.1038,0.14844
Angelique,S31,39,t39,1.3009,0.11719
Angelique,S31,40,t40,1.4072,0.10156
Angelique,S31,41,t41,1.3884,0.08594
Angelique,S31,42,t42,1.3293,0.08594
Angelique,S31,43,t43,1.2217,0.11719
Angelique,S31,44,t44,1.0251,0.13281
Angelique,S31,45,t45,0.7906,0.24219
Angelique,S31,46,t46,0.5518,0.32031
Angelique,S31,47,t47,0.3404,0.38281
Angelique,S31,48,t48,0.2204,0.39844
Angelique,S31,49,t49,0.2157,0.42969
Angelique,S31,50,t50,0.2532,0.39844
Angelique,S31,51,t51,0.2988,0.36719
Angelique,S31,52,t52,0.3597,0.36719
Angelique,S31,53,t53,0.3431,0.35156
Angelique,S31,54,t54,0.1877,0.44531
Angelique,S31,55,t55,0.0158,0.49219
Angelique,S31,56,t56,-0.105,0.53906
Angelique,S31,57,t57,-0.2158,0.55469
Angelique,S31,58,t58,-0.3191,0.63281
Angelique,S31,59,t59,-0.4026,0.63281
Angelique,S31,60,t60,-0.4329,0.66406
Angelique,S31,61,t61,-0.3239,0.61719
Angelique,S31,62,t62,-0.0336,0.50781
Angelique,S31,63,t63,0.274,0.42969
Angelique,S32,0,t00,-0.1629,0.52344
Angelique,S32,1,t01,-0.2606,0.57031
Angelique,S32,2,t02,-0.3708,0.60156
Angelique,S32,3,t03,-0.4481,0.66406
Angelique,S32,4,t04,-0.4612,0.67969
Angelique,S32,5,t05,-0.4596,0.72656
Angelique,S32,6,t06,-0.5326,0.74219
Angelique,S32,7,t07,-0.7554,0.74219
Angelique,S32,8,t08,-1.1207,0.82031
Angelique,S32,9,t09,-1.4973,0.91406
Angelique,S32,10,t10,-1.7415,0.96094
Angelique,S32,11,t11,-1.8017,0.97656
Angelique,S32,12,t12,-1.7403,0.96094
Angelique,S32,13,t13,-1.6585,0.94531
Angelique,S32,14,t14,-1.6112,0.92969
Angelique,S32,15,t15,-1.605,0.92969
Angelique,S32,16,t16,-1.624,0.94531
Angelique,S32,17,t17,-1.6475,0.94531
Angelique,S32,18,t18,-1.6757,0.94531
Angelique,S32,19,t19,-1.7244,0.96094
Angelique,S32,20,t20,-1.7016,0.94531
Angelique,S32,21,t21,-1.2738,0.88281
Angelique,S32,22,t22,-0.2204,0.66406
Angelique,S32,23,t23,0.5393,0.27344
Angelique,S32,24,t24,0.687,0.28906
Angelique,S32,25,t25,0.6264,0.27344
Angelique,S32,26,t26,0.5908,0.25781
Angelique,S32,27,t27,0.5951,0.25781
Angelique,S32,28,t28,0.6206,0.25781
Angelique,S32,29,t29,0.629,0.28906
Angelique,S32,30,t30,0.5616,0.30469
Angelique,S32,31,t31,0.4335,0.38281
Angelique,S32,32,t32,0.3158,0.42969
Angelique,S32,33,t33,0.229,0.42969
Angelique,S32,34,t34,0.1636,0.42969
Angelique,S32,35,t35,0.1084,0.44531
Angelique,S32,36,t36,0.0793,0.47656
Angelique,S32,37,t37,0.1314,0.46094
Angelique,S32,38,t38,0.2819,0.38281
Angelique,S32,39,t39,0.4427,0.33594
Angelique,S32,40,t40,0.4392,0.33594
Angelique,S32,41,t41,0.1959,0.41406
Angelique,S32,42,t42,-0.18,0.57031
Angelique,S32,43,t43,-0.5908,0.71094
Angelique,S32,44,t44,-0.943,0.80469
Angelique,S32,45,t45,-1.1899,0.86719
Angelique,S32,46,t46,-1.3566,0.91406
Angelique,S32,47,t47,-1.4548,0.92969
Angelique,S32,48,t48,-1.5216,0.94531
Angelique,S32,49,t49,-1.6286,0.94531
Angelique,S32,50,t50,-1.7747,0.97656
Angelique,S32,51,t51,-1.8065,0.97656
Angelique,S32,52,t52,-1.6005,0.92969
Angelique,S32,53,t53,-1.1625,0.85156
Angelique,S32,54,t54,-0.5609,0.71094
Angelique,S32,55,t55,-0.019,0.52344
Angelique,S32,56,t56,0.2838,0.36719
Angelique,S32,57,t57,0.3829,0.35156
Angelique,S32,58,t58,0.4049,0.35156
Angelique,S32,59,t59,0.4293,0.38281
Angelique,S32,60,t60,0.4244,0.36719
Angelique,S32,61,t61,0.3247,0.38281
Angelique,S32,62,t62,0.1568,0.44531
Angelique,S32,63,t63,0.0084,0.49219
Angelique,S33,0,t00,1.2893,0.14844
Angelique,S33,1,t01,1.2918,0.14844
Angelique,S33,2,t02,1.3015,0.13281
Angelique,S33,3,t03,1.3015,0.11719
Angelique,S33,4,t04,1.2689,0.13281
Angelique,S33,5,t05,1.2007,0.14844
Angelique,S33,6,t06,1.1232,0.14844
Angelique,S33,7,t07,1.0649,0.14844
Angelique,S33,8,t08,1.0278,0.14844
Angelique,S33,9,t09,0.9941,0.14844
Angelique,S33,10,t10,0.951,0.16406
Angelique,S33,11,t11,0.9044,0.17969
Angelique,S33,12,t12,0.8747,0.19531
Angelique,S33,13,t13,0.8787,0.19531
Angelique,S33,14,t14,0.9154,0.19531
Angelique,S33,15,t15,0.9642,0.16406
Angelique,S33,16,t16,0.9968,0.14844
Angelique,S33,17,t17,1.006,0.14844
Angelique,S33,18,t18,1.0117,0.13281
Angelique,S33,19,t19,1.0308,0.13281
Angelique,S33,20,t20,1.0541,0.13281
Angelique,S33,21,t21,1.0596,0.13281
Angelique,S33,22,t22,1.0511,0.13281
Angelique,S33,23,t23,1.0574,0.13281
Angelique,S33,24,t24,1.0717,0.13281
Angelique,S33,25,t25,1.0719,0.13281
Angelique,S33,26,t26,1.0626,0.14844
Angelique,S33,27,t27,1.0487,0.13281
Angelique,S33,28,t28,1.0316,0.16406
Angelique,S33,29,t29,1.0317,0.16406
Angelique,S33,30,t30,1.0635,0.14844
Angelique,S33,31,t31,1.1016,0.14844
Angelique,S33,32,t32,1.1158,0.14844
Angelique,S33,33,t33,1.1141,0.16406
Angelique,S33,34,t34,1.1122,0.14844
Angelique,S33,35,t35,1.107,0.14844
Angelique,S33,36,t36,1.0917,0.14844
Angelique,S33,37,t37,1.071,0.13281
Angelique,S33,38,t38,1.0561,0.13281
Angelique,S33,39,t39,1.0554,0.13281
Angelique,S33,40,t40,1.0781,0.13281
Angelique,S33,41,t41,1.1165,0.13281
Angelique,S33,42,t42,1.1564,0.13281
Angelique,S33,43,t43,1.2111,0.13281
Angelique,S33,44,t44,1.2936,0.13281
Angelique,S33,45,t45,1.3749,0.11719
Angelique,S33,46,t46,1.4154,0.08594
Angelique,S33,47,t47,1.4189,0.07031
Angelique,S33,48,t48,1.4166,0.07031
Angelique,S33,49,t49,1.4192,0.05469
Angelique,S33,50,t50,1.4127,0.03906
Angelique,S33,51,t51,1.3859,0.03906
Angelique,S33,52,t52,1.354,0.08594
Angelique,S33,53,t53,1.3402,0.11719
Angelique,S33,54,t54,1.3462,0.10156
Angelique,S33,55,t55,1.3672,0.08594
Angelique,S33,56,t56,1.3896,0.08594
Angelique,S33,57,t57,1.401,0.08594
Angelique,S33,58,t58,1.402,0.08594
Angelique,S33,59,t59,1.3943,0.08594
Angelique,S33,60,t60,1.3775,0.08594
Angelique,S33,61,t61,1.358,0.08594
Angelique,S33,62,t62,1.3445,0.10156
Angelique,S33,63,t63,1.338,0.10156
Angelique,S34,0,t00,-0.5596,0.69531
Angelique,S34,1,t01,-0.6434,0.74219
Angelique,S34,2,t02,-0.6811,0.75781
Angelique,S34,3,t03,-0.5694,0.72656
Angelique,S34,4,t04,-0.3469,0.64844
Angelique,S34,5,t05,-0.2065,0.55469
Angelique,S34,6,t06,-0.2144,0.55469
Angelique,S34,7,t07,-0.1925,0.55469
Angelique,S34,8,t08,0.0157,0.49219
Angelique,S34,9,t09,0.227,0.41406
Angelique,S34,10,t10,0.214,0.44531
Angelique,S34,11,t11,0.0691,0.46094
Angelique,S34,12,t12,-0.0839,0.53906
Angelique,S34,13,t13,-0.2519,0.60156
Angelique,S34,14,t14,-0.4178,0.63281
Angelique,S34,15,t15,-0.5205,0.67969
Angelique,S34,16,t16,-0.53,0.63281
Angelique,S34,17,t17,-0.4052,0.64844
Angelique,S34,18,t18,-0.2206,0.53906
Angelique,S34,19,t19,-0.1949,0.53906
Angelique,S34,20,t20,-0.3446,0.64844
Angelique,S34,21,t21,-0.414,0.64844
Angelique,S34,22,t22,-0.3408,0.58594
Angelique,S34,23,t23,-0.3083,0.57031
Angelique,S34,24,t24,-0.3889,0.57031
Angelique,S34,25,t25,-0.5196,0.67969
Angelique,S34,26,t26,-0.686,0.74219
Angelique,S34,27,t27,-0.7013,0.72656
Angelique,S34,28,t28,-0.2127,0.58594
Angelique,S34,29,t29,0.0965,0.46094
Angelique,S34,30,t30,-0.0614,0.53906
Angelique,S34,31,t31,-0.286,0.60156
Angelique,S34,32,t32,-0.4229,0.64844
Angelique,S34,33,t33,-0.5654,0.72656
Angelique,S34,34,t34,-0.7614,0.77344
Angelique,S34,35,t35,-0.8625,0.78906
Angelique,S34,36,t36,-0.7588,0.75781
Angelique,S34,37,t37,-0.6724,0.74219
Angelique,S34,38,t38,-1.0639,0.83594
Angelique,S34,39,t39,-1.6369,0.96094
Angelique,S34,40,t40,-1.8508,0.99219
Angelique,S34,41,t41,-1.7218,0.96094
Angelique,S34,42,t42,-1.5222,0.94531
Angelique,S34,43,t43,-1.4838,0.92969
Angelique,S34,44,t44,-1.6476,0.96094
Angelique,S34,45,t45,-1.9674,0.99219
Angelique,S34,46,t46,-2.1258,0.99219
Angelique,S34,47,t47,-2.0854,0.99219
Angelique,S34,48,t48,-2.0762,0.99219
Angelique,S34,49,t49,-2.0455,0.99219
Angelique,S34,50,t50,-2.0182,0.99219
Angelique,S34,51,t51,-2.1129,0.99219
Angelique,S34,52,t52,-1.2613,0.88281
Angelique,S34,53,t53,-0.1064,0.60156
Angelique,S34,54,t54,-0.0654,0.52344
Angelique,S34,55,t55,-0.2661,0.58594
Angelique,S34,56,t56,-0.3359,0.63281
Angelique,S34,57,t57,-0.2052,0.57031
Angelique,S34,58,t58,-0.1571,0.53906
Angelique,S34,59,t59,-0.2292,0.55469
Angelique,S34,60,t60,-0.2867,0.61719
Angelique,S34,61,t61,-0.3778,0.60156
Angelique,S34,62,t62,-0.4844,0.66406
Angelique,S34,63,t63,-0.5362,0.64844
Angelique,S35,0,t00,-0.182,0.53906
Angelique,S35,1,t01,-0.3638,0.66406
Angelique,S35,2,t02,-0.708,0.67969
Angelique,S35,3,t03,-1.2424,0.88281
Angelique,S35,4,t04,-1.7242,0.94531
Angelique,S35,5,t05,-2.0746,0.99219
Angelique,S35,6,t06,-2.3265,0.99219
Angelique,S35,7,t07,-1.8987,0.97656
Angelique,S35,8,t08,-1.1753,0.86719
Angelique,S35,9,t09,-0.9096,0.82031
Angelique,S35,10,t10,-1.1042,0.85156
Angelique,S35,11,t11,-1.4318,0.88281
Angelique,S35,12,t12,-1.6723,0.96094
Angelique,S35,13,t13,-1.8622,0.96094
Angelique,S35,14,t14,-2.0569,0.99219
Angelique,S35,15,t15,-2.1567,0.99219
Angelique,S35,16,t16,-2.1312,0.99219
Angelique,S35,17,t17,-2.0701,0.99219
Angelique,S35,18,t18,-1.922,0.99219
Angelique,S35,19,t19,-1.521,0.92969
Angelique,S35,20,t20,-1.1629,0.86719
Angelique,S35,21,t21,-1.0924,0.83594
Angelique,S35,22,t22,-1.3266,0.89844
Angelique,S35,23,t23,-1.5233,0.97656
Angelique,S35,24,t24,-1.4931,0.94531
Angelique,S35,25,t25,-1.4928,0.92969
Angelique,S35,26,t26,-1.6075,0.94531
Angelique,S35,27,t27,-1.6363,0.94531
Angelique,S35,28,t28,-1.5034,0.92969
Angelique,S35,29,t29,-1.1343,0.85156
Angelique,S35,30,t30,-0.7965,0.80469
Angelique,S35,31,t31,-0.5384,0.66406
Angelique,S35,32,t32,-0.3023,0.58594
Angelique,S35,33,t33,-0.2275,0.58594
Angelique,S35,34,t34,-0.2431,0.60156
Angelique,S35,35,t35,-0.1902,0.55469
Angelique,S35,36,t36,-0.2781,0.61719
Angelique,S35,37,t37,-0.5192,0.71094
Angelique,S35,38,t38,-0.7294,0.74219
Angelique,S35,39,t39,-1.0,0.80469
Angelique,S35,40,t40,-1.422,0.92969
Angelique,S35,41,t41,-1.8675,0.99219
Angelique,S35,42,t42,-1.9296,0.99219
Angelique,S35,43,t43,-1.5783,0.91406
Angelique,S35,44,t44,-1.0637,0.83594
Angelique,S35,45,t45,-0.5983,0.69531
Angelique,S35,46,t46,-0.3123,0.60156
Angelique,S35,47,t47,-0.2563,0.58594
Angelique,S35,48,t48,-0.4057,0.63281
Angelique,S35,49,t49,-0.729,0.74219
Angelique,S35,50,t50,-1.1674,0.88281
Angelique,S35,51,t51,-1.4781,0.94531
Angelique,S35,52,t52,-1.4486,0.92969
Angelique,S35,53,t53,-0.8363,0.78906
Angelique,S35,54,t54,0.0192,0.49219
Angelique,S35,55,t55,0.2952,0.39844
Angelique,S35,56,t56,0.2469,0.44531
Angelique,S35,57,t57,0.2307,0.47656
Angelique,S35,58,t58,0.4068,0.39844
Angelique,S35,59,t59,0.5718,0.28906
Angelique,S35,60,t60,0.5946,0.28906
Angelique,S35,61,t61,0.5429,0.30469
Angelique,S35,62,t62,0.369,0.39844
Angelique,S35,63,t63,0.0689,0.46094
Angelique,S37,0,t00,0.5995,0.27344
