dataset,elec,z,t,p,q,elec_idx
Talia,F8,-0.24502,-1.140280243539821,0.27330215642771155,0.8588956888334311,41
Talia,FT8,-0.00838666666666669,-0.02771129566679266,0.9782835596092578,0.9937367213434254,42
Talia,FC6,0.11554666666666666,0.38201177142887244,0.7081886462413617,0.8755786898984109,43
Talia,FC4,-0.13805333333333328,-0.6973704316946199,0.4969894897189349,0.8588956888334311,44
Talia,FC2,-0.2809333333333333,-1.1834007420895245,0.2563562150269508,0.8588956888334311,45
Talia,FCz,-0.3627,-1.7344393194034367,0.1047924262962498,0.5938237490120822,46
Talia,Cz,0.13193333333333335,0.5027557679274189,0.6229518922663984,0.8588956888334311,47
Talia,C2,-0.3205266666666667,-1.7413409810888323,0.10354257028742478,0.5938237490120822,48
Talia,C4,-0.5161600000000001,-2.1560541129944575,0.048961560516070576,0.5938237490120822,49
Talia,C6,-0.05589333333333334,-0.18682689818641102,0.8544766808037403,0.9324392516231916,50
Talia,T8,-0.1867666666666667,-0.6259857711023691,0.5413961799771301,0.8588956888334311,51
Talia,TP8,-0.09676000000000001,-0.403878550762842,0.6924037534224996,0.8755786898984109,52
Talia,CP6,-0.4031400000000001,-1.2554558207877007,0.22986402469662243,0.8588956888334311,53
Talia,CP4,-0.14814000000000002,-0.5038571951852018,0.6221972558597361,0.8588956888334311,54
Talia,CP2,-0.29441999999999996,-1.2510382682362455,0.23142371220169544,0.8588956888334311,55
Talia,P2,-0.23762000000000003,-0.8345700163056712,0.41797379724841344,0.8588956888334311,56
Talia,P4,-0.5608000000000001,-2.0054826537721326,0.06463839938980047,0.5938237490120822,57
Talia,P6,-0.04868000000000003,-0.1746210189851256,0.8638775419450158,0.9324392516231916,58
Talia,P8,-0.18307999999999996,-0.6118604048182935,0.550438154541053,0.8588956888334311,59
Talia,P10,0.03526666666666669,0.1225535936321354,0.9042024860566669,0.9607151414352085,60
Talia,PO8,-0.1454,-0.5438593907312533,0.5950937965754055,0.8588956888334311,61
Talia,PO4,-0.39940666666666663,-1.7504276210772292,0.10191707597047549,0.5938237490120822,62
Talia,O2,-0.1357733333333333,-0.5597168164644447,0.5845172726348059,0.8588956888334311,63
Talia,PO9,-0.162,-0.682339428586377,0.5061579404000082,0.8588956888334311,64
Talia,I1,-0.08700666666666669,-0.391365767866708,0.7014187384313355,0.8755786898984109,65
Talia,I2,-0.06869333333333333,-0.29689252552953166,0.770907807290625,0.9178650175816843,66
Talia,PO10,-0.1751733333333333,-0.6646857722057556,0.5170512286462261,0.8588956888334311,67
