dataset,subject,modality,font_label,condition,seq_name,block_id,snr_disc_all,global_SNR_3.75,global_SNR_7.5,global_SNR_11.25,global_SNR_15,global_SNR_18.75,global_logP_3.75,global_logP_7.5,global_logP_11.25,global_logP_15,global_logP_18.75,global_SNR_ratio
Angelique,S18,NumWoGE,20F/A,Control,sequence_0,S18|NumWoGE|20F/A|Control,0.9657337069511414,0.9657337069511414,5.902595520019531,1.0064465999603271,3.120792865753174,2.001220941543579,6.659668445587158,6.824462890625,5.9710211753845215,6.1157636642456055,5.805548191070557,0.7674622535705566
Angelique,S18,NumWoGE,20F/A,Control,sequence_1,S18|NumWoGE|20F/A|Control,0.612966001033783,0.612966001033783,2.79400897026062,0.7701996564865112,1.966718077659607,1.0129027366638184,6.177285671234131,6.451258659362793,6.008551120758057,5.923872470855713,5.421733856201172,1.3348629474639893
Angelique,S18,NumWoGE,20F/A,Par,sequence_0,S18|NumWoGE|20F/A|Par,0.7561277747154236,0.7561277747154236,3.6017508506774902,1.3922746181488037,2.106194019317627,1.2937853336334229,6.382514953613281,6.4944586753845215,6.023679256439209,5.982322692871094,5.5577778816223145,1.5520333051681519
Angelique,S18,NumWoGE,20F/A,Par,sequence_1,S18|NumWoGE|20F/A|Par,1.1228835582733154,1.1228835582733154,2.6581974029541016,1.1479110717773438,1.953856348991394,1.8032718896865845,6.579676628112793,6.557805061340332,6.264967918395996,5.928811073303223,5.784677982330322,1.6127166748046875
Angelique,S18,NumWoGE,20F/S,Control,sequence_0,S18|NumWoGE|20F/S|Control,1.017630696296692,1.017630696296692,1.895606517791748,2.0355114936828613,1.0837525129318237,1.1377617120742798,6.4476823806762695,6.2538676261901855,6.484220027923584,5.7994585037231445,5.778502941131592,3.9646992683410645
Angelique,S18,NumWoGE,20F/S,Control,sequence_1,S18|NumWoGE|20F/S|Control,1.4847373962402344,1.4847373962402344,4.257763862609863,1.0765557289123535,3.3667876720428467,1.2399369478225708,6.772869110107422,6.630423069000244,5.93225622177124,6.13287878036499,5.619475364685059,1.2628425359725952
Angelique,S18,NumWoGE,20F/S,Par,sequence_0,S18|NumWoGE|20F/S|Par,0.8589931726455688,0.8589931726455688,3.4021942615509033,0.4507914185523987,4.759237289428711,0.628248929977417,6.522728443145752,6.689123630523682,5.744151592254639,6.450198650360107,5.360271453857422,1.555662989616394
Angelique,S18,NumWoGE,20F/S,Par,sequence_1,S18|NumWoGE|20F/S|Par,1.1691291332244873,1.1691291332244873,2.0943894386291504,0.9573893547058105,2.338991641998291,1.1816434860229492,6.704189300537109,6.223766803741455,6.052098751068115,6.04194974899292,5.6571269035339355,3.2361159324645996
Angelique,S19,Dig,1F,Control,sequence_0,S19|Dig|1F|Control,0.699273407459259,0.699273407459259,4.524102687835693,0.5501347184181213,7.849201202392578,0.5524033308029175,6.170637130737305,7.585773944854736,6.196625709533691,7.056744575500488,5.685761451721191,0.37636345624923706
Angelique,S19,Dig,1F,Control,sequence_1,S19|Dig|1F|Control,0.959871768951416,0.959871768951416,4.022420883178711,1.2048860788345337,9.802945137023926,1.0182292461395264,6.405013084411621,7.273766040802002,6.407013416290283,7.152734756469727,5.89351749420166,14.841277122497559
Angelique,S19,Dig,1F,Par,sequence_0,S19|Dig|1F|Par,1.2225004434585571,1.2225004434585571,7.0358662605285645,0.9000201225280762,13.84688949584961,1.727446436882019,6.479069232940674,7.337324619293213,6.474361896514893,7.2433977127075195,5.982480525970459,0.6250556111335754
Angelique,S19,Dig,1F,Par,sequence_1,S19|Dig|1F|Par,0.49817872047424316,0.49817872047424316,4.680741786956787,1.1905784606933594,9.623429298400879,0.72361820936203,6.067628860473633,7.251442909240723,6.509000778198242,7.059304237365723,5.6976518630981445,0.5734559297561646
Angelique,S19,Dig,20F/A,Control,sequence_0,S19|Dig|20F/A|Control,1.006988525390625,1.006988525390625,3.8606441020965576,0.8172821998596191,1.1318238973617554,0.43608924746513367,6.603907585144043,7.158068656921387,6.286531448364258,5.886129379272461,5.490725517272949,1.2098417282104492
Angelique,S19,Dig,20F/A,Control,sequence_1,S19|Dig|20F/A|Control,1.562207579612732,1.562207579612732,4.454531669616699,1.3056246042251587,2.469773054122925,1.8716888427734375,6.715374946594238,7.233776092529297,6.535556793212891,6.383143424987793,6.096842288970947,1.1797785758972168
Angelique,S19,Dig,20F/A,Par,sequence_0,S19|Dig|20F/A|Par,1.777637243270874,1.777637243270874,4.923285484313965,0.7432984113693237,1.5111631155014038,1.1930855512619019,6.73828649520874,7.08696174621582,6.193647861480713,6.046814918518066,6.009023666381836,2.082141876220703
Angelique,S19,Dig,20F/A,Par,sequence_1,S19|Dig|20F/A|Par,0.9804584383964539,0.9804584383964539,3.1665830612182617,0.46136364340782166,2.940361499786377,0.9130279421806335,6.468539714813232,7.2417168617248535,5.908452033996582,6.547185897827148,5.823419094085693,0.9516798853874207
Angelique,S19,Dig,20F/S,Control,sequence_0,S19|Dig|20F/S|Control,1.1686538457870483,1.1686538457870483,3.077413320541382,0.8994847536087036,2.019105911254883,1.15479576587677,6.547061443328857,6.960792064666748,6.3788909912109375,6.229525089263916,5.9365129470825195,1.1724309921264648
Angelique,S19,Dig,20F/S,Control,sequence_1,S19|Dig|20F/S|Control,0.9682839512825012,0.9682839512825012,5.378650665283203,0.9158821105957031,1.5129611492156982,0.811275839805603,6.380965709686279,7.1898603439331055,6.325488090515137,6.019938945770264,5.86487340927124,0.5506888628005981
Angelique,S19,Dig,20F/S,Par,sequence_0,S19|Dig|20F/S|Par,1.1522555351257324,1.1522555351257324,2.8785691261291504,2.0813746452331543,1.8210015296936035,0.7638274431228638,6.616634368896484,6.891992092132568,6.62142276763916,6.157598972320557,5.687353134155273,5.170693874359131
Angelique,S19,Dig,20F/S,Par,sequence_1,S19|Dig|20F/S|Par,1.0332685708999634,1.0332685708999634,6.103894233703613,1.0046348571777344,2.7934818267822266,0.6198813319206238,6.405916690826416,7.427966117858887,6.436228275299072,6.345313549041748,5.662044525146484,0.32434895634651184
Angelique,S19,NumWoGE,1F,Control,sequence_0,S19|NumWoGE|1F|Control,1.486629605293274,1.486629605293274,4.965122222900391,1.620697259902954,2.1491336822509766,1.1488008499145508,6.464183330535889,7.572997093200684,6.556830883026123,6.2347211837768555,5.872142791748047,0.5002397894859314
Angelique,S19,NumWoGE,1F,Control,sequence_1,S19|NumWoGE|1F|Control,1.8567628860473633,1.8567628860473633,2.8880510330200195,1.3011847734451294,1.7794948816299438,1.2738401889801025,6.700777053833008,7.54644775390625,6.54664945602417,6.239894390106201,6.011127471923828,1.3422027826309204
Angelique,S19,NumWoGE,1F,Par,sequence_0,S19|NumWoGE|1F|Par,1.620204210281372,1.620204210281372,6.096523284912109,1.8802978992462158,1.2423982620239258,1.7706801891326904,6.721261978149414,7.463281631469727,6.677407264709473,6.085750102996826,6.193475246429443,0.5922518372535706
Angelique,S19,NumWoGE,1F,Par,sequence_1,S19|NumWoGE|1F|Par,0.7756741046905518,0.7756741046905518,5.146196365356445,1.6679027080535889,2.0259463787078857,0.604500412940979,6.2333760261535645,7.358554363250732,6.7476019859313965,6.345633506774902,5.59632682800293,0.517676055431366
Angelique,S19,NumWoGE,20F/A,Control,sequence_0,S19|NumWoGE|20F/A|Control,2.1501317024230957,2.1501317024230957,3.037605047225952,1.1142388582229614,2.0354700088500977,0.8744633197784424,6.783993244171143,7.044615745544434,6.517375946044922,6.237639904022217,5.791539669036865,4.434097766876221
Angelique,S19,NumWoGE,20F/A,Control,sequence_1,S19|NumWoGE|20F/A|Control,1.158226728439331,1.158226728439331,1.4967396259307861,2.419126272201538,2.3714935779571533,0.4396283030509949,6.641313076019287,6.531050682067871,6.943666934967041,6.2864532470703125,5.502052307128906,80.48149871826172
Angelique,S19,NumWoGE,20F/A,Par,sequence_0,S19|NumWoGE|20F/A|Par,1.0653594732284546,1.0653594732284546,1.6012508869171143,0.9286211729049683,1.3227275609970093,0.8943349719047546,6.5485429763793945,7.094318389892578,6.420426845550537,6.18165397644043,5.901008605957031,0.9749579429626465
Angelique,S19,NumWoGE,20F/A,Par,sequence_1,S19|NumWoGE|20F/A|Par,0.877021312713623,0.877021312713623,2.936749219894409,0.6876936554908752,1.8292958736419678,1.0560986995697021,6.335106372833252,7.157463550567627,6.178070545196533,6.215601921081543,6.069908142089844,1.5450853109359741
Angelique,S19,NumWoGE,20F/S,Control,sequence_0,S19|NumWoGE|20F/S|Control,1.2194817066192627,1.2194817066192627,4.569814682006836,1.1335406303405762,2.729173183441162,0.9035090208053589,6.516949653625488,7.20848274230957,6.398488521575928,6.297378063201904,5.8718767166137695,1.301228404045105
Angelique,S19,NumWoGE,20F/S,Control,sequence_1,S19|NumWoGE|20F/S|Control,0.7693228721618652,0.7693228721618652,3.585791826248169,0.5184292793273926,2.283276319503784,1.1210222244262695,6.3551506996154785,7.00215482711792,6.1275410652160645,6.228425025939941,5.997903347015381,2.8677244186401367
Angelique,S19,NumWoGE,20F/S,Par,sequence_0,S19|NumWoGE|20F/S|Par,1.3152570724487305,1.3152570724487305,2.7786290645599365,2.1137423515319824,3.340062141418457,1.8050848245620728,6.620571136474609,6.845412254333496,6.732599258422852,6.4534406661987305,6.170323848724365,2.4992802143096924
